,id,home_id,date,value,address,bedrooms,bathrooms,sq_ft,year_built,for_sale,current_price,zillow_url,last_modified
278,278,24,1110672215735,111188,"5717 Wellington Dr, Austin, TX 78723",3,6.0,1418.0,1963,True,400000,https://www.zillow.com/homedetails/5717-Wellington-Dr-Austin-TX-78723/29402431_zpid/,2021-03-12 17:03:12.534677
279,279,24,1015977815735,84247,"5717 Wellington Dr, Austin, TX 78723",3,6.0,1418.0,1963,True,400000,https://www.zillow.com/homedetails/5717-Wellington-Dr-Austin-TX-78723/29402431_zpid/,2021-03-12 17:03:12.534677
280,280,26,1552431817700,286738,"5220 Basswood Ln, Austin, TX 78723",3,6.0,1228.0,1966,True,335000,https://www.zillow.com/homedetails/5220-Basswood-Ln-Austin-TX-78723/29398715_zpid/,2021-03-12 17:03:14.431813
281,281,26,1520895817700,250268,"5220 Basswood Ln, Austin, TX 78723",3,6.0,1228.0,1966,True,335000,https://www.zillow.com/homedetails/5220-Basswood-Ln-Austin-TX-78723/29398715_zpid/,2021-03-12 17:03:14.431813
282,282,26,1489359817700,227516,"5220 Basswood Ln, Austin, TX 78723",3,6.0,1228.0,1966,True,335000,https://www.zillow.com/homedetails/5220-Basswood-Ln-Austin-TX-78723/29398715_zpid/,2021-03-12 17:03:14.431813
283,283,26,1457827417700,206833,"5220 Basswood Ln, Austin, TX 78723",3,6.0,1228.0,1966,True,335000,https://www.zillow.com/homedetails/5220-Basswood-Ln-Austin-TX-78723/29398715_zpid/,2021-03-12 17:03:14.431813
284,284,26,1426201417700,188030,"5220 Basswood Ln, Austin, TX 78723",3,6.0,1228.0,1966,True,335000,https://www.zillow.com/homedetails/5220-Basswood-Ln-Austin-TX-78723/29398715_zpid/,2021-03-12 17:03:14.431813
285,285,26,1394665417700,170936,"5220 Basswood Ln, Austin, TX 78723",3,6.0,1228.0,1966,True,335000,https://www.zillow.com/homedetails/5220-Basswood-Ln-Austin-TX-78723/29398715_zpid/,2021-03-12 17:03:14.431813
286,286,26,1363129417700,155396,"5220 Basswood Ln, Austin, TX 78723",3,6.0,1228.0,1966,True,335000,https://www.zillow.com/homedetails/5220-Basswood-Ln-Austin-TX-78723/29398715_zpid/,2021-03-12 17:03:14.431813
287,287,26,1331593417700,151315,"5220 Basswood Ln, Austin, TX 78723",3,6.0,1228.0,1966,True,335000,https://www.zillow.com/homedetails/5220-Basswood-Ln-Austin-TX-78723/29398715_zpid/,2021-03-12 17:03:14.431813
288,288,26,1299974617700,150950,"5220 Basswood Ln, Austin, TX 78723",3,6.0,1228.0,1966,True,335000,https://www.zillow.com/homedetails/5220-Basswood-Ln-Austin-TX-78723/29398715_zpid/,2021-03-12 17:03:14.431813
289,289,26,1268438617700,151994,"5220 Basswood Ln, Austin, TX 78723",3,6.0,1228.0,1966,True,335000,https://www.zillow.com/homedetails/5220-Basswood-Ln-Austin-TX-78723/29398715_zpid/,2021-03-12 17:03:14.431813
290,290,26,1236899017700,170089,"5220 Basswood Ln, Austin, TX 78723",3,6.0,1228.0,1966,True,335000,https://www.zillow.com/homedetails/5220-Basswood-Ln-Austin-TX-78723/29398715_zpid/,2021-03-12 17:03:14.431813
291,291,26,1205363017700,145464,"5220 Basswood Ln, Austin, TX 78723",3,6.0,1228.0,1966,True,335000,https://www.zillow.com/homedetails/5220-Basswood-Ln-Austin-TX-78723/29398715_zpid/,2021-03-12 17:03:14.431813
292,292,26,1173740617700,107025,"5220 Basswood Ln, Austin, TX 78723",3,6.0,1228.0,1966,True,335000,https://www.zillow.com/homedetails/5220-Basswood-Ln-Austin-TX-78723/29398715_zpid/,2021-03-12 17:03:14.431813
293,293,26,1142208217700,99066,"5220 Basswood Ln, Austin, TX 78723",3,6.0,1228.0,1966,True,335000,https://www.zillow.com/homedetails/5220-Basswood-Ln-Austin-TX-78723/29398715_zpid/,2021-03-12 17:03:14.431813
294,294,26,1110672217700,90060,"5220 Basswood Ln, Austin, TX 78723",3,6.0,1228.0,1966,True,335000,https://www.zillow.com/homedetails/5220-Basswood-Ln-Austin-TX-78723/29398715_zpid/,2021-03-12 17:03:14.431813
295,295,26,1015977817700,87588,"5220 Basswood Ln, Austin, TX 78723",3,6.0,1228.0,1966,True,335000,https://www.zillow.com/homedetails/5220-Basswood-Ln-Austin-TX-78723/29398715_zpid/,2021-03-12 17:03:14.431813
296,296,27,1552431818497,395015,"8300 Stillwood Ln, Austin, TX 78757",3,6.0,1472.0,1960,True,435000,https://www.zillow.com/homedetails/8300-Stillwood-Ln-Austin-TX-78757/29426268_zpid/,2021-03-12 17:03:15.274802
297,297,27,1520895818497,336983,"8300 Stillwood Ln, Austin, TX 78757",3,6.0,1472.0,1960,True,435000,https://www.zillow.com/homedetails/8300-Stillwood-Ln-Austin-TX-78757/29426268_zpid/,2021-03-12 17:03:15.274802
298,298,27,1489359818497,334533,"8300 Stillwood Ln, Austin, TX 78757",3,6.0,1472.0,1960,True,435000,https://www.zillow.com/homedetails/8300-Stillwood-Ln-Austin-TX-78757/29426268_zpid/,2021-03-12 17:03:15.274802
299,299,27,1457827418497,304121,"8300 Stillwood Ln, Austin, TX 78757",3,6.0,1472.0,1960,True,435000,https://www.zillow.com/homedetails/8300-Stillwood-Ln-Austin-TX-78757/29426268_zpid/,2021-03-12 17:03:15.274802
300,300,27,1426201418497,276474,"8300 Stillwood Ln, Austin, TX 78757",3,6.0,1472.0,1960,True,435000,https://www.zillow.com/homedetails/8300-Stillwood-Ln-Austin-TX-78757/29426268_zpid/,2021-03-12 17:03:15.274802
301,301,27,1394665418497,251340,"8300 Stillwood Ln, Austin, TX 78757",3,6.0,1472.0,1960,True,435000,https://www.zillow.com/homedetails/8300-Stillwood-Ln-Austin-TX-78757/29426268_zpid/,2021-03-12 17:03:15.274802
302,302,27,1363129418497,231000,"8300 Stillwood Ln, Austin, TX 78757",3,6.0,1472.0,1960,True,435000,https://www.zillow.com/homedetails/8300-Stillwood-Ln-Austin-TX-78757/29426268_zpid/,2021-03-12 17:03:15.274802
303,303,27,1331593418497,210950,"8300 Stillwood Ln, Austin, TX 78757",3,6.0,1472.0,1960,True,435000,https://www.zillow.com/homedetails/8300-Stillwood-Ln-Austin-TX-78757/29426268_zpid/,2021-03-12 17:03:15.274802
304,304,27,1299974618497,207986,"8300 Stillwood Ln, Austin, TX 78757",3,6.0,1472.0,1960,True,435000,https://www.zillow.com/homedetails/8300-Stillwood-Ln-Austin-TX-78757/29426268_zpid/,2021-03-12 17:03:15.274802
305,305,27,1268438618497,230215,"8300 Stillwood Ln, Austin, TX 78757",3,6.0,1472.0,1960,True,435000,https://www.zillow.com/homedetails/8300-Stillwood-Ln-Austin-TX-78757/29426268_zpid/,2021-03-12 17:03:15.274802
306,306,27,1236899018497,218796,"8300 Stillwood Ln, Austin, TX 78757",3,6.0,1472.0,1960,True,435000,https://www.zillow.com/homedetails/8300-Stillwood-Ln-Austin-TX-78757/29426268_zpid/,2021-03-12 17:03:15.274802
307,307,27,1205363018497,198905,"8300 Stillwood Ln, Austin, TX 78757",3,6.0,1472.0,1960,True,435000,https://www.zillow.com/homedetails/8300-Stillwood-Ln-Austin-TX-78757/29426268_zpid/,2021-03-12 17:03:15.274802
308,308,27,1173740618497,180823,"8300 Stillwood Ln, Austin, TX 78757",3,6.0,1472.0,1960,True,435000,https://www.zillow.com/homedetails/8300-Stillwood-Ln-Austin-TX-78757/29426268_zpid/,2021-03-12 17:03:15.274802
309,309,27,1142208218497,171404,"8300 Stillwood Ln, Austin, TX 78757",3,6.0,1472.0,1960,True,435000,https://www.zillow.com/homedetails/8300-Stillwood-Ln-Austin-TX-78757/29426268_zpid/,2021-03-12 17:03:15.274802
310,310,27,1110672218497,155822,"8300 Stillwood Ln, Austin, TX 78757",3,6.0,1472.0,1960,True,435000,https://www.zillow.com/homedetails/8300-Stillwood-Ln-Austin-TX-78757/29426268_zpid/,2021-03-12 17:03:15.274802
311,311,27,1015977818497,143226,"8300 Stillwood Ln, Austin, TX 78757",3,6.0,1472.0,1960,True,435000,https://www.zillow.com/homedetails/8300-Stillwood-Ln-Austin-TX-78757/29426268_zpid/,2021-03-12 17:03:15.274802
312,312,28,1552431819364,286425,"3814 Leafield Dr, Austin, TX 78749",3,6.0,1600.0,1980,True,499900,https://www.zillow.com/homedetails/3814-Leafield-Dr-Austin-TX-78749/29494030_zpid/,2021-03-12 17:03:16.093457
313,313,28,1520895819364,252517,"3814 Leafield Dr, Austin, TX 78749",3,6.0,1600.0,1980,True,499900,https://www.zillow.com/homedetails/3814-Leafield-Dr-Austin-TX-78749/29494030_zpid/,2021-03-12 17:03:16.093457
314,314,28,1489359819364,229561,"3814 Leafield Dr, Austin, TX 78749",3,6.0,1600.0,1980,True,499900,https://www.zillow.com/homedetails/3814-Leafield-Dr-Austin-TX-78749/29494030_zpid/,2021-03-12 17:03:16.093457
315,315,28,1457827419364,208692,"3814 Leafield Dr, Austin, TX 78749",3,6.0,1600.0,1980,True,499900,https://www.zillow.com/homedetails/3814-Leafield-Dr-Austin-TX-78749/29494030_zpid/,2021-03-12 17:03:16.093457
316,316,28,1426201419364,189720,"3814 Leafield Dr, Austin, TX 78749",3,6.0,1600.0,1980,True,499900,https://www.zillow.com/homedetails/3814-Leafield-Dr-Austin-TX-78749/29494030_zpid/,2021-03-12 17:03:16.093457
317,317,28,1394665419364,172473,"3814 Leafield Dr, Austin, TX 78749",3,6.0,1600.0,1980,True,499900,https://www.zillow.com/homedetails/3814-Leafield-Dr-Austin-TX-78749/29494030_zpid/,2021-03-12 17:03:16.093457
318,318,28,1363129419364,156794,"3814 Leafield Dr, Austin, TX 78749",3,6.0,1600.0,1980,True,499900,https://www.zillow.com/homedetails/3814-Leafield-Dr-Austin-TX-78749/29494030_zpid/,2021-03-12 17:03:16.093457
319,319,28,1331593419364,153568,"3814 Leafield Dr, Austin, TX 78749",3,6.0,1600.0,1980,True,499900,https://www.zillow.com/homedetails/3814-Leafield-Dr-Austin-TX-78749/29494030_zpid/,2021-03-12 17:03:16.093457
320,320,28,1299974619364,158408,"3814 Leafield Dr, Austin, TX 78749",3,6.0,1600.0,1980,True,499900,https://www.zillow.com/homedetails/3814-Leafield-Dr-Austin-TX-78749/29494030_zpid/,2021-03-12 17:03:16.093457
321,321,28,1268438619364,158408,"3814 Leafield Dr, Austin, TX 78749",3,6.0,1600.0,1980,True,499900,https://www.zillow.com/homedetails/3814-Leafield-Dr-Austin-TX-78749/29494030_zpid/,2021-03-12 17:03:16.093457
322,322,28,1236899019364,163753,"3814 Leafield Dr, Austin, TX 78749",3,6.0,1600.0,1980,True,499900,https://www.zillow.com/homedetails/3814-Leafield-Dr-Austin-TX-78749/29494030_zpid/,2021-03-12 17:03:16.093457
323,323,28,1205363019364,148866,"3814 Leafield Dr, Austin, TX 78749",3,6.0,1600.0,1980,True,499900,https://www.zillow.com/homedetails/3814-Leafield-Dr-Austin-TX-78749/29494030_zpid/,2021-03-12 17:03:16.093457
324,324,28,1173740619364,146947,"3814 Leafield Dr, Austin, TX 78749",3,6.0,1600.0,1980,True,499900,https://www.zillow.com/homedetails/3814-Leafield-Dr-Austin-TX-78749/29494030_zpid/,2021-03-12 17:03:16.093457
325,325,28,1142208219364,123030,"3814 Leafield Dr, Austin, TX 78749",3,6.0,1600.0,1980,True,499900,https://www.zillow.com/homedetails/3814-Leafield-Dr-Austin-TX-78749/29494030_zpid/,2021-03-12 17:03:16.093457
326,326,28,1110672219364,127263,"3814 Leafield Dr, Austin, TX 78749",3,6.0,1600.0,1980,True,499900,https://www.zillow.com/homedetails/3814-Leafield-Dr-Austin-TX-78749/29494030_zpid/,2021-03-12 17:03:16.093457
327,327,28,1015977819364,119575,"3814 Leafield Dr, Austin, TX 78749",3,6.0,1600.0,1980,True,499900,https://www.zillow.com/homedetails/3814-Leafield-Dr-Austin-TX-78749/29494030_zpid/,2021-03-12 17:03:16.093457
328,328,29,1552431820270,253868,"1724 Ocallahan Dr, Austin, TX 78748",4,6.0,1522.0,2008,True,399987,https://www.zillow.com/homedetails/1724-Ocallahan-Dr-Austin-TX-78748/80105953_zpid/,2021-03-12 17:03:17.103725
329,329,29,1520895820270,248289,"1724 Ocallahan Dr, Austin, TX 78748",4,6.0,1522.0,2008,True,399987,https://www.zillow.com/homedetails/1724-Ocallahan-Dr-Austin-TX-78748/80105953_zpid/,2021-03-12 17:03:17.103725
330,330,29,1489359820270,233157,"1724 Ocallahan Dr, Austin, TX 78748",4,6.0,1522.0,2008,True,399987,https://www.zillow.com/homedetails/1724-Ocallahan-Dr-Austin-TX-78748/80105953_zpid/,2021-03-12 17:03:17.103725
331,331,29,1457827420270,227949,"1724 Ocallahan Dr, Austin, TX 78748",4,6.0,1522.0,2008,True,399987,https://www.zillow.com/homedetails/1724-Ocallahan-Dr-Austin-TX-78748/80105953_zpid/,2021-03-12 17:03:17.103725
332,332,29,1426201420270,193875,"1724 Ocallahan Dr, Austin, TX 78748",4,6.0,1522.0,2008,True,399987,https://www.zillow.com/homedetails/1724-Ocallahan-Dr-Austin-TX-78748/80105953_zpid/,2021-03-12 17:03:17.103725
333,333,29,1394665420270,176250,"1724 Ocallahan Dr, Austin, TX 78748",4,6.0,1522.0,2008,True,399987,https://www.zillow.com/homedetails/1724-Ocallahan-Dr-Austin-TX-78748/80105953_zpid/,2021-03-12 17:03:17.103725
334,334,29,1363129420270,160227,"1724 Ocallahan Dr, Austin, TX 78748",4,6.0,1522.0,2008,True,399987,https://www.zillow.com/homedetails/1724-Ocallahan-Dr-Austin-TX-78748/80105953_zpid/,2021-03-12 17:03:17.103725
335,335,29,1331593420270,158229,"1724 Ocallahan Dr, Austin, TX 78748",4,6.0,1522.0,2008,True,399987,https://www.zillow.com/homedetails/1724-Ocallahan-Dr-Austin-TX-78748/80105953_zpid/,2021-03-12 17:03:17.103725
336,336,29,1299974620270,165060,"1724 Ocallahan Dr, Austin, TX 78748",4,6.0,1522.0,2008,True,399987,https://www.zillow.com/homedetails/1724-Ocallahan-Dr-Austin-TX-78748/80105953_zpid/,2021-03-12 17:03:17.103725
337,337,29,1268438620270,167283,"1724 Ocallahan Dr, Austin, TX 78748",4,6.0,1522.0,2008,True,399987,https://www.zillow.com/homedetails/1724-Ocallahan-Dr-Austin-TX-78748/80105953_zpid/,2021-03-12 17:03:17.103725
338,338,29,1236899020270,168631,"1724 Ocallahan Dr, Austin, TX 78748",4,6.0,1522.0,2008,True,399987,https://www.zillow.com/homedetails/1724-Ocallahan-Dr-Austin-TX-78748/80105953_zpid/,2021-03-12 17:03:17.103725
339,339,29,1205363020270,78796,"1724 Ocallahan Dr, Austin, TX 78748",4,6.0,1522.0,2008,True,399987,https://www.zillow.com/homedetails/1724-Ocallahan-Dr-Austin-TX-78748/80105953_zpid/,2021-03-12 17:03:17.103725
340,340,30,1552431821152,418201,"4113 Tecate Trl, Austin, TX 78739",4,6.0,2455.0,1991,True,629000,https://www.zillow.com/homedetails/4113-Tecate-Trl-Austin-TX-78739/29512686_zpid/,2021-03-12 17:03:17.894300
341,341,30,1520895821152,367000,"4113 Tecate Trl, Austin, TX 78739",4,6.0,2455.0,1991,True,629000,https://www.zillow.com/homedetails/4113-Tecate-Trl-Austin-TX-78739/29512686_zpid/,2021-03-12 17:03:17.894300
342,342,30,1489359821152,364735,"4113 Tecate Trl, Austin, TX 78739",4,6.0,2455.0,1991,True,629000,https://www.zillow.com/homedetails/4113-Tecate-Trl-Austin-TX-78739/29512686_zpid/,2021-03-12 17:03:17.894300
343,343,30,1457827421152,341164,"4113 Tecate Trl, Austin, TX 78739",4,6.0,2455.0,1991,True,629000,https://www.zillow.com/homedetails/4113-Tecate-Trl-Austin-TX-78739/29512686_zpid/,2021-03-12 17:03:17.894300
344,344,30,1426201421152,310149,"4113 Tecate Trl, Austin, TX 78739",4,6.0,2455.0,1991,True,629000,https://www.zillow.com/homedetails/4113-Tecate-Trl-Austin-TX-78739/29512686_zpid/,2021-03-12 17:03:17.894300
345,345,30,1394665421152,285679,"4113 Tecate Trl, Austin, TX 78739",4,6.0,2455.0,1991,True,629000,https://www.zillow.com/homedetails/4113-Tecate-Trl-Austin-TX-78739/29512686_zpid/,2021-03-12 17:03:17.894300
346,346,30,1363129421152,259708,"4113 Tecate Trl, Austin, TX 78739",4,6.0,2455.0,1991,True,629000,https://www.zillow.com/homedetails/4113-Tecate-Trl-Austin-TX-78739/29512686_zpid/,2021-03-12 17:03:17.894300
347,347,30,1331593421152,259393,"4113 Tecate Trl, Austin, TX 78739",4,6.0,2455.0,1991,True,629000,https://www.zillow.com/homedetails/4113-Tecate-Trl-Austin-TX-78739/29512686_zpid/,2021-03-12 17:03:17.894300
348,348,30,1299974621152,250000,"4113 Tecate Trl, Austin, TX 78739",4,6.0,2455.0,1991,True,629000,https://www.zillow.com/homedetails/4113-Tecate-Trl-Austin-TX-78739/29512686_zpid/,2021-03-12 17:03:17.894300
349,349,30,1268438621152,262364,"4113 Tecate Trl, Austin, TX 78739",4,6.0,2455.0,1991,True,629000,https://www.zillow.com/homedetails/4113-Tecate-Trl-Austin-TX-78739/29512686_zpid/,2021-03-12 17:03:17.894300
350,350,30,1236899021152,255000,"4113 Tecate Trl, Austin, TX 78739",4,6.0,2455.0,1991,True,629000,https://www.zillow.com/homedetails/4113-Tecate-Trl-Austin-TX-78739/29512686_zpid/,2021-03-12 17:03:17.894300
351,351,30,1205363021152,255000,"4113 Tecate Trl, Austin, TX 78739",4,6.0,2455.0,1991,True,629000,https://www.zillow.com/homedetails/4113-Tecate-Trl-Austin-TX-78739/29512686_zpid/,2021-03-12 17:03:17.894300
352,352,30,1173740621152,248688,"4113 Tecate Trl, Austin, TX 78739",4,6.0,2455.0,1991,True,629000,https://www.zillow.com/homedetails/4113-Tecate-Trl-Austin-TX-78739/29512686_zpid/,2021-03-12 17:03:17.894300
353,353,30,1142208221152,215321,"4113 Tecate Trl, Austin, TX 78739",4,6.0,2455.0,1991,True,629000,https://www.zillow.com/homedetails/4113-Tecate-Trl-Austin-TX-78739/29512686_zpid/,2021-03-12 17:03:17.894300
354,354,30,1110672221152,215547,"4113 Tecate Trl, Austin, TX 78739",4,6.0,2455.0,1991,True,629000,https://www.zillow.com/homedetails/4113-Tecate-Trl-Austin-TX-78739/29512686_zpid/,2021-03-12 17:03:17.894300
355,355,30,1015977821152,230627,"4113 Tecate Trl, Austin, TX 78739",4,6.0,2455.0,1991,True,629000,https://www.zillow.com/homedetails/4113-Tecate-Trl-Austin-TX-78739/29512686_zpid/,2021-03-12 17:03:17.894300
356,356,31,1552431821962,162804,"11613 Maybach Dr, Del Valle, TX 78617",3,6.0,1201.0,1996,True,189000,https://www.zillow.com/homedetails/11613-Maybach-Dr-Del-Valle-TX-78617/29470258_zpid/,2021-03-12 17:03:18.734070
357,357,31,1520895821962,141622,"11613 Maybach Dr, Del Valle, TX 78617",3,6.0,1201.0,1996,True,189000,https://www.zillow.com/homedetails/11613-Maybach-Dr-Del-Valle-TX-78617/29470258_zpid/,2021-03-12 17:03:18.734070
358,358,31,1489359821962,128747,"11613 Maybach Dr, Del Valle, TX 78617",3,6.0,1201.0,1996,True,189000,https://www.zillow.com/homedetails/11613-Maybach-Dr-Del-Valle-TX-78617/29470258_zpid/,2021-03-12 17:03:18.734070
359,359,31,1457827421962,128747,"11613 Maybach Dr, Del Valle, TX 78617",3,6.0,1201.0,1996,True,189000,https://www.zillow.com/homedetails/11613-Maybach-Dr-Del-Valle-TX-78617/29470258_zpid/,2021-03-12 17:03:18.734070
360,360,31,1426201421962,122306,"11613 Maybach Dr, Del Valle, TX 78617",3,6.0,1201.0,1996,True,189000,https://www.zillow.com/homedetails/11613-Maybach-Dr-Del-Valle-TX-78617/29470258_zpid/,2021-03-12 17:03:18.734070
361,361,31,1394665421962,70054,"11613 Maybach Dr, Del Valle, TX 78617",3,6.0,1201.0,1996,True,189000,https://www.zillow.com/homedetails/11613-Maybach-Dr-Del-Valle-TX-78617/29470258_zpid/,2021-03-12 17:03:18.734070
362,362,31,1363129421962,69999,"11613 Maybach Dr, Del Valle, TX 78617",3,6.0,1201.0,1996,True,189000,https://www.zillow.com/homedetails/11613-Maybach-Dr-Del-Valle-TX-78617/29470258_zpid/,2021-03-12 17:03:18.734070
363,363,31,1331593421962,58915,"11613 Maybach Dr, Del Valle, TX 78617",3,6.0,1201.0,1996,True,189000,https://www.zillow.com/homedetails/11613-Maybach-Dr-Del-Valle-TX-78617/29470258_zpid/,2021-03-12 17:03:18.734070
364,364,31,1299974621962,82667,"11613 Maybach Dr, Del Valle, TX 78617",3,6.0,1201.0,1996,True,189000,https://www.zillow.com/homedetails/11613-Maybach-Dr-Del-Valle-TX-78617/29470258_zpid/,2021-03-12 17:03:18.734070
365,365,31,1268438621962,88184,"11613 Maybach Dr, Del Valle, TX 78617",3,6.0,1201.0,1996,True,189000,https://www.zillow.com/homedetails/11613-Maybach-Dr-Del-Valle-TX-78617/29470258_zpid/,2021-03-12 17:03:18.734070
366,366,31,1236899021962,109625,"11613 Maybach Dr, Del Valle, TX 78617",3,6.0,1201.0,1996,True,189000,https://www.zillow.com/homedetails/11613-Maybach-Dr-Del-Valle-TX-78617/29470258_zpid/,2021-03-12 17:03:18.734070
367,367,31,1205363021962,95530,"11613 Maybach Dr, Del Valle, TX 78617",3,6.0,1201.0,1996,True,189000,https://www.zillow.com/homedetails/11613-Maybach-Dr-Del-Valle-TX-78617/29470258_zpid/,2021-03-12 17:03:18.734070
368,368,31,1173740621962,95331,"11613 Maybach Dr, Del Valle, TX 78617",3,6.0,1201.0,1996,True,189000,https://www.zillow.com/homedetails/11613-Maybach-Dr-Del-Valle-TX-78617/29470258_zpid/,2021-03-12 17:03:18.734070
369,369,31,1142208221962,96224,"11613 Maybach Dr, Del Valle, TX 78617",3,6.0,1201.0,1996,True,189000,https://www.zillow.com/homedetails/11613-Maybach-Dr-Del-Valle-TX-78617/29470258_zpid/,2021-03-12 17:03:18.734070
370,370,31,1110672221962,96172,"11613 Maybach Dr, Del Valle, TX 78617",3,6.0,1201.0,1996,True,189000,https://www.zillow.com/homedetails/11613-Maybach-Dr-Del-Valle-TX-78617/29470258_zpid/,2021-03-12 17:03:18.734070
371,371,31,1015977821962,98905,"11613 Maybach Dr, Del Valle, TX 78617",3,6.0,1201.0,1996,True,189000,https://www.zillow.com/homedetails/11613-Maybach-Dr-Del-Valle-TX-78617/29470258_zpid/,2021-03-12 17:03:18.734070
372,372,33,1552431823672,484925,"12923 Noyes Ln, Austin, TX 78732",12923,6.0,3482.0,1999,True,860000,https://www.zillow.com/homedetails/12923-Noyes-Ln-Austin-TX-78732/29359984_zpid/,2021-03-12 17:03:20.460911
373,373,33,1520895823672,497094,"12923 Noyes Ln, Austin, TX 78732",12923,6.0,3482.0,1999,True,860000,https://www.zillow.com/homedetails/12923-Noyes-Ln-Austin-TX-78732/29359984_zpid/,2021-03-12 17:03:20.460911
374,374,33,1489359823672,474197,"12923 Noyes Ln, Austin, TX 78732",12923,6.0,3482.0,1999,True,860000,https://www.zillow.com/homedetails/12923-Noyes-Ln-Austin-TX-78732/29359984_zpid/,2021-03-12 17:03:20.460911
375,375,33,1457827423672,437459,"12923 Noyes Ln, Austin, TX 78732",12923,6.0,3482.0,1999,True,860000,https://www.zillow.com/homedetails/12923-Noyes-Ln-Austin-TX-78732/29359984_zpid/,2021-03-12 17:03:20.460911
376,376,33,1426201423672,414776,"12923 Noyes Ln, Austin, TX 78732",12923,6.0,3482.0,1999,True,860000,https://www.zillow.com/homedetails/12923-Noyes-Ln-Austin-TX-78732/29359984_zpid/,2021-03-12 17:03:20.460911
377,377,33,1394665423672,377069,"12923 Noyes Ln, Austin, TX 78732",12923,6.0,3482.0,1999,True,860000,https://www.zillow.com/homedetails/12923-Noyes-Ln-Austin-TX-78732/29359984_zpid/,2021-03-12 17:03:20.460911
378,378,33,1363129423672,342790,"12923 Noyes Ln, Austin, TX 78732",12923,6.0,3482.0,1999,True,860000,https://www.zillow.com/homedetails/12923-Noyes-Ln-Austin-TX-78732/29359984_zpid/,2021-03-12 17:03:20.460911
379,379,33,1331593423672,348332,"12923 Noyes Ln, Austin, TX 78732",12923,6.0,3482.0,1999,True,860000,https://www.zillow.com/homedetails/12923-Noyes-Ln-Austin-TX-78732/29359984_zpid/,2021-03-12 17:03:20.460911
380,380,33,1299974623672,334608,"12923 Noyes Ln, Austin, TX 78732",12923,6.0,3482.0,1999,True,860000,https://www.zillow.com/homedetails/12923-Noyes-Ln-Austin-TX-78732/29359984_zpid/,2021-03-12 17:03:20.460911
381,381,33,1268438623672,371114,"12923 Noyes Ln, Austin, TX 78732",12923,6.0,3482.0,1999,True,860000,https://www.zillow.com/homedetails/12923-Noyes-Ln-Austin-TX-78732/29359984_zpid/,2021-03-12 17:03:20.460911
382,382,33,1236899023672,398394,"12923 Noyes Ln, Austin, TX 78732",12923,6.0,3482.0,1999,True,860000,https://www.zillow.com/homedetails/12923-Noyes-Ln-Austin-TX-78732/29359984_zpid/,2021-03-12 17:03:20.460911
383,383,33,1205363023672,385536,"12923 Noyes Ln, Austin, TX 78732",12923,6.0,3482.0,1999,True,860000,https://www.zillow.com/homedetails/12923-Noyes-Ln-Austin-TX-78732/29359984_zpid/,2021-03-12 17:03:20.460911
384,384,33,1173740623672,353487,"12923 Noyes Ln, Austin, TX 78732",12923,6.0,3482.0,1999,True,860000,https://www.zillow.com/homedetails/12923-Noyes-Ln-Austin-TX-78732/29359984_zpid/,2021-03-12 17:03:20.460911
385,385,33,1142208223672,323377,"12923 Noyes Ln, Austin, TX 78732",12923,6.0,3482.0,1999,True,860000,https://www.zillow.com/homedetails/12923-Noyes-Ln-Austin-TX-78732/29359984_zpid/,2021-03-12 17:03:20.460911
386,386,33,1110672223672,316878,"12923 Noyes Ln, Austin, TX 78732",12923,6.0,3482.0,1999,True,860000,https://www.zillow.com/homedetails/12923-Noyes-Ln-Austin-TX-78732/29359984_zpid/,2021-03-12 17:03:20.460911
387,387,34,1552431824585,269890,"600 Swanson Cv, Austin, TX 78748",3,6.0,1436.0,1996,True,320000,https://www.zillow.com/homedetails/600-Swanson-Cv-Austin-TX-78748/29510960_zpid/,2021-03-12 17:03:21.332959
388,388,34,1520895824585,258158,"600 Swanson Cv, Austin, TX 78748",3,6.0,1436.0,1996,True,320000,https://www.zillow.com/homedetails/600-Swanson-Cv-Austin-TX-78748/29510960_zpid/,2021-03-12 17:03:21.332959
389,389,34,1489359824585,247005,"600 Swanson Cv, Austin, TX 78748",3,6.0,1436.0,1996,True,320000,https://www.zillow.com/homedetails/600-Swanson-Cv-Austin-TX-78748/29510960_zpid/,2021-03-12 17:03:21.332959
390,390,34,1457827424585,238572,"600 Swanson Cv, Austin, TX 78748",3,6.0,1436.0,1996,True,320000,https://www.zillow.com/homedetails/600-Swanson-Cv-Austin-TX-78748/29510960_zpid/,2021-03-12 17:03:21.332959
391,391,34,1426201424585,183128,"600 Swanson Cv, Austin, TX 78748",3,6.0,1436.0,1996,True,320000,https://www.zillow.com/homedetails/600-Swanson-Cv-Austin-TX-78748/29510960_zpid/,2021-03-12 17:03:21.332959
392,392,34,1394665424585,170081,"600 Swanson Cv, Austin, TX 78748",3,6.0,1436.0,1996,True,320000,https://www.zillow.com/homedetails/600-Swanson-Cv-Austin-TX-78748/29510960_zpid/,2021-03-12 17:03:21.332959
393,393,34,1363129424585,156484,"600 Swanson Cv, Austin, TX 78748",3,6.0,1436.0,1996,True,320000,https://www.zillow.com/homedetails/600-Swanson-Cv-Austin-TX-78748/29510960_zpid/,2021-03-12 17:03:21.332959
