id,home_id,date,value
1938,183,1.23782E+12,215389
1939,183,1.17466E+12,215106
1940,183,1.14313E+12,185528
1941,183,1.11159E+12,189137
1942,183,1.08005E+12,175414
1943,183,1.04843E+12,170910
1944,183,1.0169E+12,196076
1945,183,9.85359E+11,194187
1946,184,1.55335E+12,277327
1947,184,1.52181E+12,267596
1948,184,1.49028E+12,255894
1949,184,1.45874E+12,243902
1950,184,1.42712E+12,200349
1951,184,1.39558E+12,182135
1952,184,1.36405E+12,165577
1953,184,1.33251E+12,162782
1954,184,1.30089E+12,168462
1955,184,1.26935E+12,169903
1956,184,1.23782E+12,190290
1957,184,1.20628E+12,178632
1958,184,1.17466E+12,168058
1959,185,1.58497E+12,436694
1960,185,1.55335E+12,416558
1961,185,1.52181E+12,400834
1962,185,1.49028E+12,395748
1963,185,1.45874E+12,362938
1964,185,1.42712E+12,358255
1965,185,1.39558E+12,325686
1966,185,1.36405E+12,296078
1967,185,1.33251E+12,294856
1968,185,1.30089E+12,292241
1969,185,1.26935E+12,279928
1970,185,1.23782E+12,285000
1971,185,1.17466E+12,295057
1972,185,1.14313E+12,288705
1973,185,1.11159E+12,33000
1974,186,1.55335E+12,510800
1975,186,1.52181E+12,424549
1976,186,1.49028E+12,385954
1977,186,1.45874E+12,350867
1978,186,1.42712E+12,378596
1979,186,1.39558E+12,365353
1980,186,1.36405E+12,332139
1981,186,1.33251E+12,337600
1982,186,1.30089E+12,316371
1983,186,1.26935E+12,316371
1984,186,1.23782E+12,316371
1985,186,1.20628E+12,313774
1986,186,1.17466E+12,285249
1987,186,1.14313E+12,259317
1988,186,1.11159E+12,235743
1989,186,1.0169E+12,233758
1990,187,1.55335E+12,364173
1991,188,1.55335E+12,329911
1992,188,1.52181E+12,292509
1993,188,1.49028E+12,277476
1994,188,1.45874E+12,236368
1995,188,1.42712E+12,216252
1996,188,1.39558E+12,232058
1997,188,1.36405E+12,164248
1998,188,1.33251E+12,141914
1999,188,1.30089E+12,131841
2000,188,1.26935E+12,134153
2001,188,1.23782E+12,163829
2002,188,1.20628E+12,81666
2003,188,1.17466E+12,74242
2004,188,1.14313E+12,67493
2005,188,1.11159E+12,74426
2006,188,1.0169E+12,63904
2007,189,1.55335E+12,257768
2008,189,1.52181E+12,210425
2009,189,1.49028E+12,189088
2010,189,1.45874E+12,151644
2011,189,1.42712E+12,140129
2012,189,1.39558E+12,107526
2013,189,1.36405E+12,83549
2014,189,1.33251E+12,83549
2015,189,1.30089E+12,83549
2016,189,1.26935E+12,83549
2017,189,1.23782E+12,100364
2018,189,1.20628E+12,96800
2019,189,1.17466E+12,88000
2020,189,1.14313E+12,80000
2021,189,1.11159E+12,72727
2022,191,1.55335E+12,495441
2023,191,1.52181E+12,517220
2024,191,1.49028E+12,478823
2025,191,1.45874E+12,437196
2026,191,1.42712E+12,397451
2027,191,1.39558E+12,361319
2028,191,1.36405E+12,328472
2029,191,1.33251E+12,313832
2030,191,1.30089E+12,336163
2031,191,1.26935E+12,312103
2032,191,1.23782E+12,341497
2033,191,1.20628E+12,379280
2034,191,1.17466E+12,344800
2035,192,1.55335E+12,323189
2036,192,1.52181E+12,260774
2037,192,1.49028E+12,237067
2038,192,1.45874E+12,227152
2039,192,1.42712E+12,206502
2040,192,1.39558E+12,187729
2041,192,1.36405E+12,170663
2042,192,1.33251E+12,157378
2043,192,1.30089E+12,154954
2044,192,1.26935E+12,161924
2045,192,1.23782E+12,162707
2046,192,1.20628E+12,148130
2047,192,1.17466E+12,134664
2048,192,1.14313E+12,122422
2049,192,1.11159E+12,123732
2050,192,1.0169E+12,117693
2051,193,1.55335E+12,95315
2052,193,1.52181E+12,87611
2053,193,1.49028E+12,78440
2054,193,1.45874E+12,71621
2055,193,1.42712E+12,62942
2056,193,1.39558E+12,39601
2057,194,1.55335E+12,1168601
2058,194,1.52181E+12,928279
2059,194,1.49028E+12,652850
2060,194,1.45874E+12,658948
2061,195,1.55335E+12,861061
2062,195,1.52181E+12,594047
2063,195,1.49028E+12,594047
2064,195,1.45874E+12,594047
2065,195,1.42712E+12,594047
2066,195,1.39558E+12,652306
2067,195,1.36405E+12,652306
2068,195,1.33251E+12,652306
2069,195,1.30089E+12,652306
2070,195,1.26935E+12,748690
2071,195,1.23782E+12,788279
2072,195,1.20628E+12,929752
2073,195,1.17466E+12,897044
2074,195,1.14313E+12,100360
2075,196,1.55335E+12,552714
2076,196,1.52181E+12,572225
2077,196,1.49028E+12,545988
2078,196,1.45874E+12,529970
2079,196,1.42712E+12,488752
2080,196,1.39558E+12,432951
2081,196,1.36405E+12,393592
2082,196,1.33251E+12,374125
2083,196,1.30089E+12,386910
2084,196,1.26935E+12,391955
2085,196,1.23782E+12,398853
2086,196,1.20628E+12,395446
2087,196,1.17466E+12,359496
2088,196,1.14313E+12,238339
2089,197,1.55335E+12,203124
2090,197,1.52181E+12,198371
2091,197,1.49028E+12,181527
2092,197,1.45874E+12,133910
2093,197,1.42712E+12,121736
2094,197,1.39558E+12,121059
2095,197,1.36405E+12,110054
2096,197,1.33251E+12,82687
2097,197,1.30089E+12,89996
2098,197,1.26935E+12,132075
2099,197,1.23782E+12,2876
2100,197,1.20628E+12,2876
2101,198,1.55335E+12,445551
2102,198,1.52181E+12,449716
2103,198,1.49028E+12,412002
2104,198,1.45874E+12,372183
2105,198,1.42712E+12,360677
2106,198,1.39558E+12,270639
2107,198,1.36405E+12,246035
2108,198,1.33251E+12,223668
2109,198,1.30089E+12,235595
2110,198,1.26935E+12,273926
2111,198,1.23782E+12,285421
2112,198,1.20628E+12,259474
2113,198,1.17466E+12,235885
2114,198,1.14313E+12,134830
2115,198,1.11159E+12,122573
2116,199,1.55335E+12,2400000
2117,199,1.52181E+12,2770799
2118,199,1.49028E+12,2373636
2119,199,1.45874E+12,2373636
2120,199,1.42712E+12,2373636
2121,199,1.39558E+12,2201612
2122,199,1.36405E+12,2001465
2123,199,1.33251E+12,2000000
2124,199,1.30089E+12,2000000
2125,199,1.26935E+12,1992112
2126,199,1.23782E+12,2254925
2127,199,1.20628E+12,2245882
2128,199,1.17466E+12,2041711
2129,199,1.14313E+12,1943246
2130,199,1.11159E+12,1800456
2131,199,1.0169E+12,1380407
2132,200,1.55335E+12,1626413
2133,200,1.52181E+12,1366439
2134,200,1.49028E+12,1451883
2135,200,1.45874E+12,1547657
2136,200,1.42712E+12,1406961
2137,200,1.39558E+12,1376315
2138,200,1.36405E+12,1124602
2139,200,1.33251E+12,1147532
2140,200,1.30089E+12,1156992
2141,200,1.26935E+12,1175912
2142,200,1.23782E+12,1249629
2143,200,1.20628E+12,1177034
2144,200,1.17466E+12,1070031
2145,200,1.14313E+12,972755
2146,200,1.11159E+12,884323
2147,200,1.0169E+12,1045180
2148,201,1.55335E+12,335750
2149,201,1.52181E+12,350880
2150,201,1.49028E+12,306977
2151,201,1.45874E+12,316073
2152,201,1.42712E+12,263991
2153,201,1.39558E+12,266648
2154,201,1.36405E+12,190170
2155,201,1.33251E+12,190170
2156,201,1.30089E+12,246273
2157,201,1.26935E+12,246273
2158,201,1.23782E+12,163000
2159,201,1.20628E+12,218276
2160,201,1.17466E+12,183385
2161,201,1.14313E+12,155830
2162,201,1.11159E+12,90000
2163,202,1.55335E+12,221100
2164,202,1.52181E+12,177000
2165,202,1.49028E+12,208794
2166,202,1.45874E+12,190179
2167,202,1.42712E+12,167612
2168,202,1.39558E+12,148022
2169,202,1.36405E+12,111206
2170,202,1.33251E+12,88000
2171,202,1.30089E+12,114099
2172,202,1.26935E+12,114994
2173,202,1.23782E+12,150880
2174,202,1.20628E+12,156959
2175,202,1.17466E+12,150640
2176,202,1.14313E+12,159487
2177,203,1.55335E+12,537143
2178,203,1.52181E+12,543004
2179,203,1.49028E+12,531800
2180,203,1.45874E+12,503356
2181,203,1.42712E+12,487238
2182,203,1.39558E+12,478472
2183,203,1.36405E+12,436216
2184,203,1.33251E+12,405243
2185,203,1.30089E+12,414918
