id,address,bedrooms,bathrooms,sq_ft,year_built,for_sale,current_price,zillow_url,last_modified
598,"900 S 1st St #413, Austin, TX 78704",2,6,1350,2020,TRUE,850000,https://www.zillow.com/homedetails/900-S-1st-St-413-Austin-TX-78704/251036427_zpid/,09:18.3
599,"1211 W Riverside Dr #7E, Austin, TX 78704",5,,3511,2020,TRUE,4200000,https://www.zillow.com/homedetails/1211-W-Riverside-Dr-7E-Austin-TX-78704/2075657966_zpid/,09:19.2
600,"507 Allen St, Austin, TX 78702",3,6,1120,1940,TRUE,975000,https://www.zillow.com/homedetails/507-Allen-St-Austin-TX-78702/29383482_zpid/,12:40.4
601,"The Callaghan (830) Plan, Copperstone",4,6,1688,2021,TRUE,419990,https://www.zillow.com/community/copperstone/2072343025_zpid/,12:42.9
602,"8 Liberty St, Austin, TX 78705",0,0,,8,TRUE,2625000,https://www.zillow.com/homedetails/8-Liberty-St-Austin-TX-78705/2076532087_zpid/,12:44.6
603,"800 Embassy Dr APT 316, Austin, TX 78702",1,6,864,2018,TRUE,449000,https://www.zillow.com/homedetails/800-Embassy-Dr-APT-316-Austin-TX-78702/305425749_zpid/,12:45.5
604,"4325 Jackson Ave #2205, Austin, TX 78731",2,6,999,2020,TRUE,552000,https://www.zillow.com/homedetails/4325-Jackson-Ave-2205-Austin-TX-78731/2079917508_zpid/,12:46.5
605,"210 Lavaca St APT 2905, Austin, TX 78701",3,6,2871,2011,TRUE,2500000,https://www.zillow.com/homedetails/210-Lavaca-St-APT-2905-Austin-TX-78701/110539184_zpid/,12:47.5
606,"4801 Springdale Rd #2109, Austin, TX 78723",2,6,1220,2021,TRUE,468000,https://www.zillow.com/homedetails/4801-Springdale-Rd-2109-Austin-TX-78723/2072870858_zpid/,12:48.7
607,"210 Lavaca St APT 2609, Austin, TX 78701",1,6,641,2011,TRUE,565000,https://www.zillow.com/homedetails/210-Lavaca-St-APT-2609-Austin-TX-78701/110539156_zpid/,12:50.3
608,"44 East Ave #2501, Austin, TX 78701",3,6,2032,2020,TRUE,1597662,https://www.zillow.com/homedetails/44-East-Ave-2501-Austin-TX-78701/2073387897_zpid/,12:51.3
609,"Coming Soon Plan, Mueller : Yard Homes",0,6,,2021,TRUE,0,https://www.zillow.com/community/mueller-yard-homes/2075645961_zpid/,12:52.3
610,"2502 Leon St APT 300, Austin, TX 78705",2,6,1086,2007,TRUE,374900,https://www.zillow.com/homedetails/2502-Leon-St-APT-300-Austin-TX-78705/251034523_zpid/,12:53.1
611,"4901 Springdale Rd #1003, Austin, TX 78723",2,6,1220,2020,TRUE,458000,https://www.zillow.com/homedetails/4901-Springdale-Rd-1003-Austin-TX-78723/2072847478_zpid/,12:53.9
612,"1105 Springdale Rd, Austin, TX 78721",0,0,,1105,TRUE,475000,https://www.zillow.com/homedetails/1105-Springdale-Rd-Austin-TX-78721/144966781_zpid/,12:54.7
613,"The Wilson II Plan, Parker Station",2077636800,6,2528,2021,TRUE,418990,https://www.zillow.com/community/parker-station/2077636800_zpid/,12:56.0
614,"12700 River Bnd, Austin, TX 78732",0,0,,12700,TRUE,850000,https://www.zillow.com/homedetails/12700-River-Bnd-Austin-TX-78732/306639842_zpid/,12:57.6
615,"5409 Evans Ave, Austin, TX 78751",0,6,3373,2005,TRUE,1095000,https://www.zillow.com/homedetails/5409-Evans-Ave-Austin-TX-78751/70326954_zpid/,12:59.2
616,"Olivette A Plan, The Grove",3,6,2806,2021,TRUE,997000,https://www.zillow.com/community/grove/2079117338_zpid/,13:00.3
617,"12909 Luna Montana Way S, Austin, TX 78732",5,,4328,2021,TRUE,1595000,https://www.zillow.com/homedetails/12909-Luna-Montana-Way-S-Austin-TX-78732/70352907_zpid/,13:01.1
618,"The Sawyer (S102) Plan, Easton Park",3,6,1646,2021,TRUE,358990,https://www.zillow.com/community/easton-park/2080028662_zpid/,13:02.1
619,"3505 Latimer Dr, Austin, TX 78732",3,,2558,1990,TRUE,799000,https://www.zillow.com/homedetails/3505-Latimer-Dr-Austin-TX-78732/29356979_zpid/,13:02.9
620,"1107 Lambie St, Austin, TX 78702",7,6,2594,2015,TRUE,1750000,https://www.zillow.com/homedetails/1107-Lambie-St-Austin-TX-78702/29382188_zpid/,13:04.0
621,"7307 Loganberry Dr, Austin, TX 78745",3,6,1200,1976,TRUE,365000,https://www.zillow.com/homedetails/7307-Loganberry-Dr-Austin-TX-78745/29502702_zpid/,13:05.2
622,"359 Rugged Earth Dr, Austin, TX 78737",2020,6,3717,2006,TRUE,1499000,https://www.zillow.com/homedetails/359-Rugged-Earth-Dr-Austin-TX-78737/80080680_zpid/,13:06.1
623,"5701 Bitterwood Dr, Austin, TX 78724",3,6,1568,1996,TRUE,365000,https://www.zillow.com/homedetails/5701-Bitterwood-Dr-Austin-TX-78724/64859669_zpid/,13:07.1
624,"1208 Hollow Creek Dr APT 102, Austin, TX 78704",78704,6,979,1973,TRUE,419000,https://www.zillow.com/homedetails/1208-Hollow-Creek-Dr-APT-102-Austin-TX-78704/2096695641_zpid/,13:08.2
625,"5704 Tallow Tree Dr, Austin, TX 78744",5,6,1719,1975,TRUE,437742,https://www.zillow.com/homedetails/5704-Tallow-Tree-Dr-Austin-TX-78744/29500203_zpid/,13:09.3
626,"200 Congress Ave UNIT 20B, Austin, TX 78701",1,6,1295,2010,TRUE,1220000,https://www.zillow.com/homedetails/200-Congress-Ave-UNIT-20B-Austin-TX-78701/83823096_zpid/,13:10.2
627,"98 San Jacinto Blvd #1801, Austin, TX 78701",2,6,1516,2010,TRUE,1750000,https://www.zillow.com/homedetails/98-San-Jacinto-Blvd-1801-Austin-TX-78701/110539322_zpid/,13:11.2
628,"800 Embassy Dr APT 321, Austin, TX 78702",1,6,755,2018,TRUE,399990,https://www.zillow.com/homedetails/800-Embassy-Dr-APT-321-Austin-TX-78702/305425867_zpid/,13:12.2
629,"900 S 1st St #411, Austin, TX 78704",3,6,1347,2020,TRUE,870000,https://www.zillow.com/homedetails/900-S-1st-St-411-Austin-TX-78704/251036370_zpid/,13:13.2
630,"1600 S 1st St #208, Austin, TX 78704",2,6,1596,2020,TRUE,950000,https://www.zillow.com/homedetails/1600-S-1st-St-208-Austin-TX-78704/2079552725_zpid/,13:14.5
631,"800 Embassy Dr APT 233, Austin, TX 78702",1,6,780,2019,TRUE,475000,https://www.zillow.com/homedetails/800-Embassy-Dr-APT-233-Austin-TX-78702/305425864_zpid/,13:15.4
632,"200 Congress Ave UNIT 16AC, Austin, TX 78701",200,,2689,2008,TRUE,2340000,https://www.zillow.com/homedetails/200-Congress-Ave-UNIT-16AC-Austin-TX-78701/83820237_zpid/,13:16.5
633,"800 Embassy Dr APT 116, Austin, TX 78702",1,6,865,2019,TRUE,425000,https://www.zillow.com/homedetails/800-Embassy-Dr-APT-116-Austin-TX-78702/2086123460_zpid/,13:17.8
634,"98 San Jacinto Blvd #708, Austin, TX 78701",2,6,1672,2010,TRUE,1449000,https://www.zillow.com/homedetails/98-San-Jacinto-Blvd-708-Austin-TX-78701/110539251_zpid/,13:18.8
635,"Caswell Plan, Mueller   Courtyard Row",3,6,2244,2021,TRUE,725990,https://www.zillow.com/community/mueller-courtyard-row/2072934644_zpid/,13:19.7
636,"800 Embassy Dr APT 409, Austin, TX 78702",1,6,866,2018,TRUE,455000,https://www.zillow.com/homedetails/800-Embassy-Dr-APT-409-Austin-TX-78702/305425729_zpid/,13:21.0
637,"1211 W Riverside Dr #5D, Austin, TX 78704",2,6,1419,2020,TRUE,1575000,https://www.zillow.com/homedetails/1211-W-Riverside-Dr-5D-Austin-TX-78704/2078462214_zpid/,13:22.0
638,"1808 W 6th St, Austin, TX 78703",5,6,3015,1924,TRUE,2900000,https://www.zillow.com/homedetails/1808-W-6th-St-Austin-TX-78703/145652685_zpid/,13:23.3
639,"4411 Norwood Ln, Austin, TX 78744",3,6,924,2011,TRUE,965000,https://www.zillow.com/homedetails/4411-Norwood-Ln-Austin-TX-78744/64732190_zpid/,13:24.3
640,"Astor C Plan, The Grove",2,6,1236,2021,TRUE,587000,https://www.zillow.com/community/grove/2085914552_zpid/,13:25.3
641,"44 East Ave #3607, Austin, TX 78701",3,6,1993,2020,TRUE,1735162,https://www.zillow.com/homedetails/44-East-Ave-3607-Austin-TX-78701/2072645819_zpid/,13:26.3
642,"509 Allen St, Austin, TX 78702",1,6,768,1937,TRUE,875000,https://www.zillow.com/homedetails/509-Allen-St-Austin-TX-78702/29383483_zpid/,13:27.3
643,"800 Embassy Dr APT 118, Austin, TX 78702",1,6,856,2019,TRUE,450000,https://www.zillow.com/homedetails/800-Embassy-Dr-APT-118-Austin-TX-78702/305425754_zpid/,13:28.4
644,"12011 Polk Rd, Austin, TX 78748",3,6,1310,1930,TRUE,975000,https://www.zillow.com/homedetails/12011-Polk-Rd-Austin-TX-78748/29515584_zpid/,13:29.4
645,"4217 Lacey Cup Dr, Austin, TX 78731",4,6,3785,2021,TRUE,2050000,https://www.zillow.com/homedetails/4217-Lacey-Cup-Dr-Austin-TX-78731/2076528879_zpid/,13:30.4
646,"2811 Rusty Dr, Austin, TX 78744",325000,,,2811,TRUE,325000,https://www.zillow.com/homedetails/2811-Rusty-Dr-Austin-TX-78744/80107878_zpid/,13:31.2
647,"Plan B Plan, Clementine.",3,6,1850,2021,TRUE,815000,https://www.zillow.com/community/clementine/2077740012_zpid/,13:32.2
648,"301 West Ave #1105, Austin, TX 78701",1,6,999,2018,TRUE,799000,https://www.zillow.com/homedetails/301-West-Ave-1105-Austin-TX-78701/306644974_zpid/,13:33.1
649,"3105 Fritz Hughes Park Rd UNIT C, Austin, TX 78732",4,6,3031,2012,TRUE,2250000,https://www.zillow.com/homedetails/3105-Fritz-Hughes-Park-Rd-UNIT-C-Austin-TX-78732/2078861362_zpid/,13:34.2
650,"Palmetto C Plan, The Grove",3,6,2992,2021,TRUE,1157000,https://www.zillow.com/community/grove/2079117336_zpid/,13:35.0
651,"2105 Yellow Jacket Ln, Austin, TX 78741",1,6,600,1970,TRUE,499000,https://www.zillow.com/homedetails/2105-Yellow-Jacket-Ln-Austin-TX-78741/64575604_zpid/,13:36.2
652,"1159 Navasota St, Austin, TX 78702",6,6,3650,1920,TRUE,2595000,https://www.zillow.com/homedetails/1159-Navasota-St-Austin-TX-78702/29386717_zpid/,13:37.7
653,"8701 W Us Highway 290, Austin, TX 78737",2,6,2373,1973,TRUE,2500000,https://www.zillow.com/homedetails/8701-W-Us-Highway-290-Austin-TX-78737/2072725868_zpid/,13:39.0
654,"1101 Springdale Rd, Austin, TX 78721",0,0,,1101,TRUE,575000,https://www.zillow.com/homedetails/1101-Springdale-Rd-Austin-TX-78721/29387974_zpid/,13:40.0
655,"Balcones Plan, Mueller   Courtyard Row",3,6,1964,2021,TRUE,710990,https://www.zillow.com/community/mueller-courtyard-row/2072934646_zpid/,13:41.1
656,"4211 Afton Ln, Austin, TX 78744",0,0,,4211,TRUE,299000,https://www.zillow.com/homedetails/4211-Afton-Ln-Austin-TX-78744/2077087712_zpid/,13:42.7
657,"234 Lessin Ln #B, Austin, TX 78704",3,6,1785,2020,TRUE,854990,https://www.zillow.com/homedetails/234-Lessin-Ln-B-Austin-TX-78704/2077844115_zpid/,13:43.9
658,"2300 Enfield Rd #206, Austin, TX 78703",2,6,1557,2021,TRUE,997000,https://www.zillow.com/homedetails/2300-Enfield-Rd-206-Austin-TX-78703/305429885_zpid/,13:45.1
659,"313 W 17th St #1907, Austin, TX 78701",2,6,1251,2020,TRUE,1010000,https://www.zillow.com/homedetails/313-W-17th-St-1907-Austin-TX-78701/2075579535_zpid/,13:46.1
660,"200 Congress Ave #32NE, Austin, TX 78701",2,6,2736,2008,TRUE,3199000,https://www.zillow.com/homedetails/200-Congress-Ave-32NE-Austin-TX-78701/121658671_zpid/,13:46.9
661,"8703 W Us Highway 290, Austin, TX 78737",2,6,2530,1974,TRUE,2500000,https://www.zillow.com/homedetails/8703-W-Us-Highway-290-Austin-TX-78737/2072725571_zpid/,13:48.0
662,"The Quincy II Plan, Parker Station",5,,2546,2021,TRUE,419990,https://www.zillow.com/community/parker-station/2077636799_zpid/,13:49.1
663,"Residence 2F Plan, Willa.",2,6,1335,2021,TRUE,805000,https://www.zillow.com/community/willa/2079552752_zpid/,13:50.1
664,"202 Nueces St #2504, Austin, TX 78701",1,6,921,2020,TRUE,850000,https://www.zillow.com/homedetails/202-Nueces-St-2504-Austin-TX-78701/306645204_zpid/,13:50.9
665,"98 San Jacinto Blvd #1201, Austin, TX 78701",1,6,806,2010,TRUE,899000,https://www.zillow.com/homedetails/98-San-Jacinto-Blvd-1201-Austin-TX-78701/110539284_zpid/,13:52.1
666,"236 Lessin Ln UNIT B, Austin, TX 78704",4,6,2011,2020,TRUE,959990,https://www.zillow.com/homedetails/236-Lessin-Ln-UNIT-B-Austin-TX-78704/2077429127_zpid/,13:53.2
667,"4503 Norwood Ln, Austin, TX 78744",3,6,950,2011,TRUE,965000,https://www.zillow.com/homedetails/4503-Norwood-Ln-Austin-TX-78744/64658004_zpid/,13:54.2
668,"4400 Us Highway 183 S, Austin, TX 78744",3,6,980,2011,TRUE,965000,https://www.zillow.com/homedetails/4400-Us-Highway-183-S-Austin-TX-78744/2075173395_zpid/,13:55.3
669,"5004 Lakeview Dr, Austin, TX 78732",0,0,,5004,TRUE,950000,https://www.zillow.com/homedetails/5004-Lakeview-Dr-Austin-TX-78732/29363518_zpid/,13:56.2
670,"Astor E Plan, The Grove",2,6,999,2021,TRUE,507000,https://www.zillow.com/community/grove/2079117337_zpid/,13:57.3
671,"1902 Tillotson Ave, Austin, TX 78702",2,6,975,1929,TRUE,659000,https://www.zillow.com/homedetails/1902-Tillotson-Ave-Austin-TX-78702/29386129_zpid/,13:58.5
672,"48 East Ave #2406, Austin, TX 78701",2021,6,740,2021,TRUE,579000,https://www.zillow.com/homedetails/48-East-Ave-2406-Austin-TX-78701/2073087156_zpid/,13:59.3
673,"7401 Broken Arrow Ln, Austin, TX 78745",0,0,,7401,TRUE,500000,https://www.zillow.com/homedetails/7401-Broken-Arrow-Ln-Austin-TX-78745/125806094_zpid/,14:00.1
674,"4003 Manifest Ln, Austin, TX 78731",3,6,2677,2021,TRUE,1344041,https://www.zillow.com/homedetails/4003-Manifest-Ln-Austin-TX-78731/2075367745_zpid/,14:00.9
675,"6 Liberty St, Austin, TX 78705",0,0,,6,TRUE,2310000,https://www.zillow.com/homedetails/6-Liberty-St-Austin-TX-78705/2076532396_zpid/,14:02.1
676,"Astor D Plan, The Grove",2,6,1375,2021,TRUE,607000,https://www.zillow.com/community/grove/2079117330_zpid/,14:03.3
677,"5800 Bolm Rd, Austin, TX 78721",0,0,,5800,TRUE,475000,https://www.zillow.com/homedetails/5800-Bolm-Rd-Austin-TX-78721/29383608_zpid/,14:04.1
678,"Drowsy Willow Trl, Austin, TX 78744",0,0,,78744,TRUE,750000,https://www.zillow.com/homedetails/Drowsy-Willow-Trl-Austin-TX-78744/70327547_zpid/,14:05.7
679,"313 W 17th St #2104, Austin, TX 78701",2,6,1583,2020,TRUE,1270000,https://www.zillow.com/homedetails/313-W-17th-St-2104-Austin-TX-78701/2075579536_zpid/,14:06.8
680,"13604 Fm 969, Austin, TX 78724",950000,,,13604,TRUE,950000,https://www.zillow.com/homedetails/13604-Fm-969-Austin-TX-78724/306640329_zpid/,14:07.8
681,"Palmetto D Plan, The Grove",4,6,3176,2021,TRUE,1207000,https://www.zillow.com/community/grove/2079117335_zpid/,14:08.9
682,"Residence 2C Plan, Willa.",2,6,1270,2021,TRUE,825000,https://www.zillow.com/community/willa/2079552748_zpid/,14:09.9
683,"4602 Santa Anna St, Austin, TX 78721",0,0,,4602,TRUE,333000,https://www.zillow.com/homedetails/4602-Santa-Anna-St-Austin-TX-78721/144967053_zpid/,14:11.1
684,"Olivette C Plan, The Grove",4,6,4033,2021,TRUE,1207000,https://www.zillow.com/community/grove/2079117334_zpid/,14:12.2
685,"Palmetto A Plan, The Grove",3,6,2542,2021,TRUE,982000,https://www.zillow.com/community/grove/2079117331_zpid/,14:13.2
686,"Residence 2G Plan, Willa.",2,6,1596,2021,TRUE,950000,https://www.zillow.com/community/willa/2079552747_zpid/,14:14.3
687,"Residence 1C Plan, Willa.",1,6,923,2021,TRUE,602000,https://www.zillow.com/community/willa/2079552746_zpid/,14:15.4
688,"509 E 38th St, Austin, TX 78705",0,0,,509,TRUE,1000000,https://www.zillow.com/homedetails/509-E-38th-St-Austin-TX-78705/29398315_zpid/,14:16.3
689,"Palmetto B Plan, The Grove",3,6,2895,2021,TRUE,1057000,https://www.zillow.com/community/grove/2079117327_zpid/,14:17.2
690,"2300 Enfield Rd UNIT 104, Austin, TX 78703",3,6,2393,2021,TRUE,1605000,https://www.zillow.com/homedetails/2300-Enfield-Rd-UNIT-104-Austin-TX-78703/305429879_zpid/,14:18.3
691,"1103 Cherico St #2, Austin, TX 78702",0,0,,1103,TRUE,650000,https://www.zillow.com/homedetails/1103-Cherico-St-2-Austin-TX-78702/2076828014_zpid/,14:19.2
692,"TH-A1 Plan, Frank. West",3,6,2142,2021,TRUE,1080000,https://www.zillow.com/community/frank-west/2088971134_zpid/,14:20.2
693,"Decker Lake Rd, Austin, TX 78724",675000,,,78724,TRUE,675000,https://www.zillow.com/homedetails/Decker-Lake-Rd-Austin-TX-78724/119619166_zpid/,14:21.4
694,"Rapid Creek Trl, Austin, TX 78744",0,0,,78744,TRUE,750000,https://www.zillow.com/homedetails/Rapid-Creek-Trl-Austin-TX-78744/70327548_zpid/,14:22.4
695,"2300 Enfield Rd UNIT 305, Austin, TX 78703",2,6,1653,2021,TRUE,1075000,https://www.zillow.com/homedetails/2300-Enfield-Rd-UNIT-305-Austin-TX-78703/305429892_zpid/,14:23.4
696,"5802 Bolm Rd, Austin, TX 78721",0,0,,5802,TRUE,475000,https://www.zillow.com/homedetails/5802-Bolm-Rd-Austin-TX-78721/64520896_zpid/,14:24.2
697,"1141 Springdale Rd, Austin, TX 78721",0,0,,1141,TRUE,425000,https://www.zillow.com/homedetails/1141-Springdale-Rd-Austin-TX-78721/2080784843_zpid/,14:25.1
698,"1717 Valeria St, Austin, TX 78704",0,0,,1717,TRUE,1275000,https://www.zillow.com/homedetails/1717-Valeria-St-Austin-TX-78704/29322212_zpid/,14:26.1
699,"1112 Stobaugh St, Austin, TX 78757",1100000,,,1112,TRUE,1100000,https://www.zillow.com/homedetails/1112-Stobaugh-St-Austin-TX-78757/29419188_zpid/,14:26.9
700,"6401 Vioitha Dr, Austin, TX 78723",0,0,,6401,TRUE,485000,https://www.zillow.com/homedetails/6401-Vioitha-Dr-Austin-TX-78723/125890721_zpid/,14:28.1
701,"Olivette B Plan, The Grove",3,6,2811,2021,TRUE,1007000,https://www.zillow.com/community/grove/2079117323_zpid/,14:29.2
702,"Home G Plan, Frank. West",4,6,2298,2021,TRUE,1340000,https://www.zillow.com/community/frank-west/2079552835_zpid/,14:30.2
703,"Home D Plan, Frank. West",3,6,1632,2021,TRUE,1015000,https://www.zillow.com/community/frank-west/2079389034_zpid/,14:31.2
704,"1116 Lott Ave, Austin, TX 78721",850000,,,1116,TRUE,850000,https://www.zillow.com/homedetails/1116-Lott-Ave-Austin-TX-78721/70326341_zpid/,14:32.2
705,"Fitzhugh Rd, Austin, TX 78737",0,0,,78737,TRUE,5800000,https://www.zillow.com/homedetails/Fitzhugh-Rd-Austin-TX-78737/2074890683_zpid/,14:33.0
706,"2300 Enfield Rd #303, Austin, TX 78703",2,6,1653,2021,TRUE,1075000,https://www.zillow.com/homedetails/2300-Enfield-Rd-303-Austin-TX-78703/305429890_zpid/,14:34.0
707,"Home F Plan, Frank. West",3,6,2012,2021,TRUE,1300000,https://www.zillow.com/community/frank-west/2079389030_zpid/,14:34.9
708,"2300 Enfield Rd UNIT 102, Austin, TX 78703",3,6,2393,2021,TRUE,1583000,https://www.zillow.com/homedetails/2300-Enfield-Rd-UNIT-102-Austin-TX-78703/305429877_zpid/,14:35.9
709,"Blue Bluff Rd, Austin, TX 78724",2500000,,,78724,TRUE,2500000,https://www.zillow.com/homedetails/Blue-Bluff-Rd-Austin-TX-78724/83815287_zpid/,14:36.9
710,"12401 Hulsey Rd, Manor, TX 78653",2,1,2598,1940,TRUE,3000000,https://www.zillow.com/homedetails/12401-Hulsey-Rd-Manor-TX-78653/144282129_zpid/,14:37.8
711,"Olivette D Plan, The Grove",4,6,3951,2021,TRUE,1207000,https://www.zillow.com/community/grove/2079117332_zpid/,14:39.0
712,"1017 W Slaughter Ln, Austin, TX 78748",1499000,,,1017,TRUE,1499000,https://www.zillow.com/homedetails/1017-W-Slaughter-Ln-Austin-TX-78748/2085765617_zpid/,14:40.1
713,"1133 Webberville Rd, Austin, TX 78721",0,0,,1133,TRUE,552500,https://www.zillow.com/homedetails/1133-Webberville-Rd-Austin-TX-78721/144238591_zpid/,14:41.7
714,"Stockman Dr, Austin, TX 78747",0,0,,78747,TRUE,495604,https://www.zillow.com/homedetails/Stockman-Dr-Austin-TX-78747/2075388841_zpid/,14:43.2
715,"2938 E 12th St, Austin, TX 78702",995000,,,2938,TRUE,995000,https://www.zillow.com/homedetails/2938-E-12th-St-Austin-TX-78702/306642913_zpid/,14:44.6
716,"1103 Cherico St, Austin, TX 78702",1300000,,,1103,TRUE,1300000,https://www.zillow.com/homedetails/1103-Cherico-St-Austin-TX-78702/29385567_zpid/,14:46.0
717,"4703 Clawson Rd #A, Austin, TX 78745",0,0,,4703,TRUE,450000,https://www.zillow.com/homedetails/4703-Clawson-Rd-A-Austin-TX-78745/2072356461_zpid/,14:47.1
718,"7500 Daffan Ln, Austin, TX 78724",0,0,,7500,TRUE,1742400,https://www.zillow.com/homedetails/7500-Daffan-Ln-Austin-TX-78724/83833036_zpid/,14:48.1
719,"8701-8703 Highway 290, Austin, TX 78736",3999999,,,8701,TRUE,3999999,https://www.zillow.com/homedetails/8701-8703-Highway-290-Austin-TX-78736/2078787986_zpid/,14:49.0
720,"4703 Clawson Rd #B, Austin, TX 78745",0,0,,4703,TRUE,450000,https://www.zillow.com/homedetails/4703-Clawson-Rd-B-Austin-TX-78745/2072356207_zpid/,14:50.2
721,"3313 Oak Springs Dr, Austin, TX 78721",0,0,,3313,TRUE,2650000,https://www.zillow.com/homedetails/3313-Oak-Springs-Dr-Austin-TX-78721/125744936_zpid/,14:51.1
722,"Fm Road 1327 Frd, Austin, TX 78747",0,0,,1327,TRUE,4709000,https://www.zillow.com/homedetails/Fm-Road-1327-Frd-Austin-TX-78747/2072573754_zpid/,14:52.1
723,"Farm To Market Rd #150, Austin, TX 78737",0,0,,150,TRUE,5500000,https://www.zillow.com/homedetails/Farm-To-Market-Rd-150-Austin-TX-78737/2074006099_zpid/,14:53.0
724,"901 1/2 Tillery St, Austin, TX 78702",0,0,,901,TRUE,2100000,https://www.zillow.com/homedetails/901-1-2-Tillery-St-Austin-TX-78702/70326194_zpid/,14:53.9
725,"8503 Hillmoore Dr, Austin, TX 78719",0,0,,8503,TRUE,6200000,https://www.zillow.com/homedetails/8503-Hillmoore-Dr-Austin-TX-78719/2075419133_zpid/,14:55.0
726,"1103 Cherico St #1, Austin, TX 78702",0,0,,1103,TRUE,650000,https://www.zillow.com/homedetails/1103-Cherico-St-1-Austin-TX-78702/2076828012_zpid/,14:55.7
727,"530 Oltorf St E, Austin, TX 78704",0,0,,530,TRUE,3500000,https://www.zillow.com/homedetails/530-Oltorf-St-E-Austin-TX-78704/2075429409_zpid/,14:56.6
728,"E Slaughter Ln, Austin, TX 78747",0,0,,78747,TRUE,2520381,https://www.zillow.com/homedetails/E-Slaughter-Ln-Austin-TX-78747/111371688_zpid/,14:57.4
729,"4810 E Martin Luther King Jr Blvd, Austin, TX 78723",0,0,,4810,TRUE,1200000,https://www.zillow.com/homedetails/4810-E-Martin-Luther-King-Jr-Blvd-Austin-TX-78723/2074515390_zpid/,14:58.2
730,"6303 Wilcab Rd, Austin, TX 78721",0,0,,6303,TRUE,1500000,https://www.zillow.com/homedetails/6303-Wilcab-Rd-Austin-TX-78721/29388264_zpid/,14:59.3
731,"7207 Mountain Lots 49 &amp; 50 Trl, Austin, TX 78732",0,0,,7207,TRUE,2495000,https://www.zillow.com/homedetails/7207-Mountain-Lots-49-50-Trl-Austin-TX-78732/2123722759_zpid/,15:00.4
732,"5718 E Martin Luther King Jr Blvd, Austin, TX 78721",0,0,,5718,TRUE,3900000,https://www.zillow.com/homedetails/5718-E-Martin-Luther-King-Jr-Blvd-Austin-TX-78721/2107527298_zpid/,15:01.4
733,"6709 Fm Road 1327 Rd, Austin, TX 78747",0,0,,6709,TRUE,1528600,https://www.zillow.com/homedetails/6709-Fm-Road-1327-Rd-Austin-TX-78747/2077202144_zpid/,15:02.4
734,"708 Blueberry Trl, Austin, TX 78723",12,6,3068,2020,TRUE,529000,https://www.zillow.com/homedetails/708-Blueberry-Trl-Austin-TX-78723/2072558445_zpid/,15:03.6
735,"3113 Tilmon, Austin, TX 78725",5,6,1795,2018,TRUE,289000,https://www.zillow.com/homedetails/3113-Tilmon-Austin-TX-78725/305428294_zpid/,15:04.6
736,"7108 Sienna Rouge Path, Austin, TX 78744",7108,6,2289,2017,TRUE,469900,https://www.zillow.com/homedetails/7108-Sienna-Rouge-Path-Austin-TX-78744/241938219_zpid/,15:05.8
737,"914 Totis Rd #145, Austin, TX 78748",3,6,2035,2017,TRUE,370000,https://www.zillow.com/homedetails/914-Totis-Rd-145-Austin-TX-78748/251029090_zpid/,15:06.7
738,"2500 S 5th St, Austin, TX 78704",2500,,1744,2017,TRUE,925000,https://www.zillow.com/homedetails/2500-S-5th-St-Austin-TX-78704/29474601_zpid/,15:07.7
739,"14900 Chamberlain Ct, Austin, TX 78724",2,6,2168,2004,TRUE,275000,https://www.zillow.com/homedetails/14900-Chamberlain-Ct-Austin-TX-78724/63227989_zpid/,15:09.0
740,"8924 Villa Norte Dr #VH60, Austin, TX 78726",183,6,2623,2012,TRUE,600000,https://www.zillow.com/homedetails/8924-Villa-Norte-Dr-VH60-Austin-TX-78726/119617769_zpid/,15:10.2
741,"12028 Thompkins Dr, Austin, TX 78753",3,6,1185,1995,TRUE,285000,https://www.zillow.com/homedetails/12028-Thompkins-Dr-Austin-TX-78753/29434889_zpid/,15:11.3
742,"11208 Chatam Berry Ln, Austin, TX 78748",3,6,2292,2003,TRUE,375000,https://www.zillow.com/homedetails/11208-Chatam-Berry-Ln-Austin-TX-78748/64724629_zpid/,15:12.5
743,"2003 Crystal Shore Dr, Austin, TX 78728",3,6,2245,1984,TRUE,391000,https://www.zillow.com/homedetails/2003-Crystal-Shore-Dr-Austin-TX-78728/29447552_zpid/,15:13.7
744,"2110 Brandywine Ln, Austin, TX 78727",4,6,1058,1976,TRUE,285000,https://www.zillow.com/homedetails/2110-Brandywine-Ln-Austin-TX-78727/29440656_zpid/,15:14.6
745,"Kingston Plan, Forest Bluff",2,6,2032,2021,TRUE,298990,https://www.zillow.com/community/forest-bluff/2077808907_zpid/,15:15.7
746,"1000 Ellingson Ln #2, Austin, TX 78751",3,6,1300,2021,TRUE,600000,https://www.zillow.com/homedetails/1000-Ellingson-Ln-2-Austin-TX-78751/2072320557_zpid/,15:16.7
747,"The Reagan Plan, Pioneer Hill",4,6,1859,2021,TRUE,380990,https://www.zillow.com/community/pioneer-hill/2077117426_zpid/,15:17.7
748,"7300 Ferndale Cv, Austin, TX 78745",7300,6,1525,1978,TRUE,409000,https://www.zillow.com/homedetails/7300-Ferndale-Cv-Austin-TX-78745/29501286_zpid/,15:18.8
749,"2401 Portofino Ridge Dr, Austin, TX 78735",7,6,16722,2002,TRUE,12900000,https://www.zillow.com/homedetails/2401-Portofino-Ridge-Dr-Austin-TX-78735/29333063_zpid/,15:20.0
