id,address,bedrooms,bathrooms,sq_ft,year_built,for_sale,current_price,zillow_url,last_modified
451,"1125 5th Ave, New York, NY 10128",24,,70820,1925,True,50000000,https://www.zillow.com/homedetails/1125-5th-Ave-New-York-NY-10128/31540851_zpid/,2021-03-22 19:32:14.765133
452,"111-69 158th St, Jamaica, NY 11433",3,6,1488,1925,True,427500,https://www.zillow.com/homedetails/111-69-158th-St-Jamaica-NY-11433/2080380718_zpid/,2021-03-22 19:32:15.820032
453,"310 E 46th St PENTHOUSE HJ, New York, NY 10017",1886,6,4511,1929,True,3500000,https://www.zillow.com/homedetails/310-E-46th-St-PENTHOUSE-HJ-New-York-NY-10017/2077720533_zpid/,2021-03-22 19:32:16.943539
454,"63 Greene St PENTHOUSE C, New York, NY 10012",2,6,2569,1877,True,6499000,https://www.zillow.com/homedetails/63-Greene-St-PENTHOUSE-C-New-York-NY-10012/2072617469_zpid/,2021-03-22 19:32:18.076403
455,"132 Greene St APT 3-F, New York, NY 10012",1,6,1383,1885,True,2495000,https://www.zillow.com/homedetails/132-Greene-St-APT-3-F-New-York-NY-10012/72512100_zpid/,2021-03-22 19:32:19.018396
456,"39 Austin Ave, Staten Island, NY 10305",5,6,,1947,True,599000,https://www.zillow.com/homedetails/39-Austin-Ave-Staten-Island-NY-10305/32323163_zpid/,2021-03-22 19:32:20.258716
457,"34 Hill St, Brooklyn, NY 11208",34,6,1368,1910,True,679000,https://www.zillow.com/homedetails/34-Hill-St-Brooklyn-NY-11208/30643898_zpid/,2021-03-22 19:32:21.732856
458,"9611 160th Ave, Jamaica, NY 11414",5,6,2112,1960,True,798897,https://www.zillow.com/homedetails/9611-160th-Ave-Jamaica-NY-11414/32217264_zpid/,2021-03-22 19:32:23.023492
459,"60-11 Broadway #4R, Woodside, NY 11377",3,6,1622,1962,True,329000,https://www.zillow.com/homedetails/60-11-Broadway-4R-Woodside-NY-11377/2084338501_zpid/,2021-03-22 19:32:23.855312
460,"245 Colon Ave, Staten Island, NY 10308",245,,,1978,True,579000,https://www.zillow.com/homedetails/245-Colon-Ave-Staten-Island-NY-10308/32351457_zpid/,2021-03-22 19:32:24.627910
461,"303 E 57th St APT 6L, New York, NY 10022",2,6,,1968,True,575000,https://www.zillow.com/homedetails/303-E-57th-St-APT-6L-New-York-NY-10022/2072995086_zpid/,2021-03-22 19:32:25.907655
462,"130 Lenox Ave APT 206, New York, NY 10026",2,6,,1999,True,597500,https://www.zillow.com/homedetails/130-Lenox-Ave-APT-206-New-York-NY-10026/2114086343_zpid/,2021-03-22 19:32:26.704818
463,"343 E 74th St PENTHOUSE 1D, New York, NY 10021",5,6,1862,1987,True,1500000,https://www.zillow.com/homedetails/343-E-74th-St-PENTHOUSE-1D-New-York-NY-10021/244717193_zpid/,2021-03-22 19:32:27.865161
464,"532 3rd St, Brooklyn, NY 11215",60,6,4000,1901,True,4750000,https://www.zillow.com/homedetails/532-3rd-St-Brooklyn-NY-11215/30587470_zpid/,2021-03-22 19:32:28.827794
465,"2925 Matthews Ave APT 2A, Bronx, NY 10467",2,6,1100,1928,True,175000,https://www.zillow.com/homedetails/2925-Matthews-Ave-APT-2A-Bronx-NY-10467/2103188461_zpid/,2021-03-22 19:32:30.108489
466,"149 S 4th St APT 19, Brooklyn, NY 11211",2,6,,1906,True,369000,https://www.zillow.com/homedetails/149-S-4th-St-APT-19-Brooklyn-NY-11211/2101662587_zpid/,2021-03-22 19:32:30.885028
467,"2525 W 2nd St APT 1B, Brooklyn, NY 11223",1,6,950,1956,True,229000,https://www.zillow.com/homedetails/2525-W-2nd-St-APT-1B-Brooklyn-NY-11223/245061374_zpid/,2021-03-22 19:32:31.870258
468,"190 E 72nd St APT 11B, New York, NY 10021",2,6,,1962,True,595000,https://www.zillow.com/homedetails/190-E-72nd-St-APT-11B-New-York-NY-10021/79503534_zpid/,2021-03-22 19:32:32.662998
469,"157 W 57th St PENTHOUSE 87, New York, NY 10019",57,6,6234,2013,True,44000000,https://www.zillow.com/homedetails/157-W-57th-St-PENTHOUSE-87-New-York-NY-10019/122273268_zpid/,2021-03-22 19:32:33.509504
470,"303 W 122nd St #34, New York, NY 10027",1,6,1090,1913,True,350000,https://www.zillow.com/homedetails/303-W-122nd-St-34-New-York-NY-10027/244861078_zpid/,2021-03-22 19:32:34.697575
471,"303 E 57th St APT 30D, New York, NY 10022",2,6,1100,1968,True,425000,https://www.zillow.com/homedetails/303-E-57th-St-APT-30D-New-York-NY-10022/72525887_zpid/,2021-03-22 19:32:35.530218
472,"222 61st St, Brooklyn, NY 11220",2,6,3264,1899,True,999999,https://www.zillow.com/homedetails/222-61st-St-Brooklyn-NY-11220/30690773_zpid/,2021-03-22 19:32:36.356484
473,"294 Sherman St, Brooklyn, NY 11218",4,,1625,1899,True,1475000,https://www.zillow.com/homedetails/294-Sherman-St-Brooklyn-NY-11218/30671577_zpid/,2021-03-22 19:32:37.196289
474,"14787 Brookville Blvd, Jamaica, NY 11422",4,6,,1950,True,350000,https://www.zillow.com/homedetails/14787-Brookville-Blvd-Jamaica-NY-11422/32213629_zpid/,2021-03-22 19:32:38.121451
475,"87-26 127th St, Richmond Hill, NY 11418",3,6,1320,1960,True,444900,https://www.zillow.com/homedetails/87-26-127th-St-Richmond-Hill-NY-11418/2077366184_zpid/,2021-03-22 19:32:39.103318
476,"422 Thieriot Ave, Bronx, NY 10473",4,6,1600,1945,True,199000,https://www.zillow.com/homedetails/422-Thieriot-Ave-Bronx-NY-10473/29791274_zpid/,2021-03-22 19:32:40.037234
477,"9401 Farragut Rd, Brooklyn, NY 11236",4,6,,1940,True,579000,https://www.zillow.com/homedetails/9401-Farragut-Rd-Brooklyn-NY-11236/143042495_zpid/,2021-03-22 19:32:40.824381
478,"72 Mercer St APT 4W, New York, NY 10012",2,,2133,2005,True,4700000,https://www.zillow.com/homedetails/72-Mercer-St-APT-4W-New-York-NY-10012/83937784_zpid/,2021-03-22 19:32:42.016523
479,"18708 119th Rd, Jamaica, NY 11412",4,6,1800,1945,True,649000,https://www.zillow.com/homedetails/18708-119th-Rd-Jamaica-NY-11412/32190925_zpid/,2021-03-22 19:32:42.795986
480,"216-07 110th Ave, Queens Village, NY 11429",3,6,1840,1930,True,689000,https://www.zillow.com/homedetails/216-07-110th-Ave-Queens-Village-NY-11429/2073144975_zpid/,2021-03-22 19:32:43.562330
481,"67-12 Yellowstone Blvd APT F9, Forest Hills, NY 11375",1,6,600,1951,True,269000,https://www.zillow.com/homedetails/67-12-Yellowstone-Blvd-APT-F9-Forest-Hills-NY-11375/72649735_zpid/,2021-03-22 19:32:44.316601
482,"124 W 132nd St, New York, NY 10027",3,,4250,1894,True,2995000,https://www.zillow.com/homedetails/124-W-132nd-St-New-York-NY-10027/245083803_zpid/,2021-03-22 19:32:45.185185
483,"269 W 87th St #4B, New York, NY 10024",3,6,2193,2018,True,2200000,https://www.zillow.com/homedetails/269-W-87th-St-4B-New-York-NY-10024/2087782983_zpid/,2021-03-22 19:32:46.609392
484,"2777 Miles Ave, Bronx, NY 10465",2777,6,1756,1955,True,499000,https://www.zillow.com/homedetails/2777-Miles-Ave-Bronx-NY-10465/29848798_zpid/,2021-03-22 19:32:47.684913
485,"1200 E 53rd St APT 3M, Brooklyn, NY 11234",0,6,,1966,True,135000,https://www.zillow.com/homedetails/1200-E-53rd-St-APT-3M-Brooklyn-NY-11234/2077487512_zpid/,2021-03-22 19:32:48.492047
486,"16241 97th St, Howard Beach, NY 11414",1,6,1290,1945,True,589000,https://www.zillow.com/homedetails/16241-97th-St-Howard-Beach-NY-11414/300308707_zpid/,2021-03-22 19:32:49.323005
487,"2187 Holland Ave APT 4H, Bronx, NY 10462",1,6,780,1930,True,74900,https://www.zillow.com/homedetails/2187-Holland-Ave-APT-4H-Bronx-NY-10462/244455506_zpid/,2021-03-22 19:32:50.322044
488,"2147 E 65th St, Brooklyn, NY 11234",2147,6,2052,1960,True,1199000,https://www.zillow.com/homedetails/2147-E-65th-St-Brooklyn-NY-11234/143053823_zpid/,2021-03-22 19:32:51.270729
489,"1679 82nd St, Brooklyn, NY 11214",3,6,2800,1925,True,1550000,https://www.zillow.com/homedetails/1679-82nd-St-Brooklyn-NY-11214/30709523_zpid/,2021-03-22 19:32:52.459934
490,"246 Cornelia St APT D5, Brooklyn, NY 11221",1,6,,1928,True,399000,https://www.zillow.com/homedetails/246-Cornelia-St-APT-D5-Brooklyn-NY-11221/216120768_zpid/,2021-03-22 19:32:53.259562
491,"22 Leroy St APT 21, New York, NY 10014",22,6,,1910,True,895000,https://www.zillow.com/homedetails/22-Leroy-St-APT-21-New-York-NY-10014/72513649_zpid/,2021-03-22 19:32:54.411047
492,"309 Caton Ave, Brooklyn, NY 11218",2014,6,2300,1915,True,1800000,https://www.zillow.com/homedetails/309-Caton-Ave-Brooklyn-NY-11218/30672604_zpid/,2021-03-22 19:32:55.390566
493,"82-31 251st St, Bellerose, NY 11426",3,6,,1945,True,579000,https://www.zillow.com/homedetails/82-31-251st-St-Bellerose-NY-11426/2073062287_zpid/,2021-03-22 19:32:56.484744
494,"53 W 53rd St #PH76, New York, NY 10019",4,6,7973,2019,True,63815000,https://www.zillow.com/homedetails/53-W-53rd-St-PH76-New-York-NY-10019/2087724598_zpid/,2021-03-22 19:32:57.527128
495,"109-25 205th Pl, Saint Albans, NY 11412",4,6,1394,1950,True,549000,https://www.zillow.com/homedetails/109-25-205th-Pl-Saint-Albans-NY-11412/2079509256_zpid/,2021-03-22 19:32:58.464691
496,"8860 19th Ave, Brooklyn, NY 11214",8,6,1687,1940,True,788000,https://www.zillow.com/homedetails/8860-19th-Ave-Brooklyn-NY-11214/30715183_zpid/,2021-03-22 19:32:59.604827
497,"14461 25th Dr, Flushing, NY 11354",4,6,2000,1960,True,1450000,https://www.zillow.com/homedetails/14461-25th-Dr-Flushing-NY-11354/32032839_zpid/,2021-03-22 19:33:00.645691
498,"112-24 Northern Blvd APT 3A, Corona, NY 11368",1,6,,1953,True,139000,https://www.zillow.com/homedetails/112-24-Northern-Blvd-APT-3A-Corona-NY-11368/2075322872_zpid/,2021-03-22 19:33:01.788133
499,"15905 134th Ave, Jamaica, NY 11434",159,,1442,1945,True,649999,https://www.zillow.com/homedetails/15905-134th-Ave-Jamaica-NY-11434/32188113_zpid/,2021-03-22 19:33:02.815248
500,"1250 39th St, Brooklyn, NY 11218",7,6,2292,1901,True,795000,https://www.zillow.com/homedetails/1250-39th-St-Brooklyn-NY-11218/30671806_zpid/,2021-03-22 19:33:03.690784
501,"205 E 63rd St APT 7E, New York, NY 10065",1,,900,1963,True,599000,https://www.zillow.com/homedetails/205-E-63rd-St-APT-7E-New-York-NY-10065/124727561_zpid/,2021-03-22 19:33:04.756388
502,"55 E 74th St, New York, NY 10021",55,6,8500,1910,True,16000000,https://www.zillow.com/homedetails/55-E-74th-St-New-York-NY-10021/2085328285_zpid/,2021-03-22 19:33:05.895254
503,"113-42 Springfield Blvd #A, Queens Village, NY 11429",2,6,,1965,True,769000,https://www.zillow.com/homedetails/113-42-Springfield-Blvd-A-Queens-Village-NY-11429/2077131981_zpid/,2021-03-22 19:33:06.986424
504,"13723 249th St, Jamaica, NY 11422",5,6,1568,1925,True,355000,https://www.zillow.com/homedetails/13723-249th-St-Jamaica-NY-11422/32211351_zpid/,2021-03-22 19:33:08.042005
505,"3395 Nostrand Ave APT 3, Brooklyn, NY 11229",2,,1000,1963,True,359000,https://www.zillow.com/homedetails/3395-Nostrand-Ave-APT-3-Brooklyn-NY-11229/2073750611_zpid/,2021-03-22 19:33:08.852863
506,"1620 Radcliff Ave, Bronx, NY 10462",1,6,910,1930,True,550000,https://www.zillow.com/homedetails/1620-Radcliff-Ave-Bronx-NY-10462/29814265_zpid/,2021-03-22 19:33:09.663187
507,"5325 80th St, Flushing, NY 11373",3,6,1452,1940,True,799000,https://www.zillow.com/homedetails/5325-80th-St-Flushing-NY-11373/31992755_zpid/,2021-03-22 19:33:10.953597
508,"14 Pembrook Loop, Staten Island, NY 10309",14,,,1992,True,599900,https://www.zillow.com/homedetails/14-Pembrook-Loop-Staten-Island-NY-10309/32373908_zpid/,2021-03-22 19:33:11.717818
509,"11 Hawthorne Ave, Staten Island, NY 10314",11,6,,1925,True,534900,https://www.zillow.com/homedetails/11-Hawthorne-Ave-Staten-Island-NY-10314/32302879_zpid/,2021-03-22 19:33:12.522655
510,"130th Ave, South Ozone Park, NY 11420",5,6,952,1930,True,465000,https://www.zillow.com/homedetails/145-38-130th-Ave-South-Ozone-Park-NY-11420/2072645612_zpid/,2021-03-22 19:33:13.806759
511,"104-54 164th St, Jamaica, NY 11433",5,6,,104,True,310000,https://www.zillow.com/homedetails/104-54-164th-St-Jamaica-NY-11433/2079660220_zpid/,2021-03-22 19:33:15.054928
512,"170 72nd St #527/8, Brooklyn, NY 11209",3,,,170,True,625000,https://www.zillow.com/homedetails/170-72nd-St-527-8-Brooklyn-NY-11209/216125917_zpid/,2021-03-22 19:33:15.993349
513,"571 Barbey St #A, Brooklyn, NY 11207",3,6,3038,2005,True,825000,https://www.zillow.com/homedetails/571-Barbey-St-A-Brooklyn-NY-11207/2072708679_zpid/,2021-03-22 19:33:16.790802
514,"21-06 35th St #2B, Astoria, NY 11105",2,6,,1923,True,350000,https://www.zillow.com/homedetails/21-06-35th-St-2B-Astoria-NY-11105/2073166094_zpid/,2021-03-22 19:33:17.564890
515,"781 5th Ave FLOOR 18, New York, NY 10022",2000,,,1928,True,55000000,https://www.zillow.com/homedetails/781-5th-Ave-FLOOR-18-New-York-NY-10022/2080654601_zpid/,2021-03-22 19:33:18.379486
516,"4901 Henry Hudson Pkwy W APT 4E, Bronx, NY 10471",24,6,1100,1961,True,419000,https://www.zillow.com/homedetails/4901-Henry-Hudson-Pkwy-W-APT-4E-Bronx-NY-10471/215957298_zpid/,2021-03-22 19:33:19.387348
517,"1793 Mansion St, Bronx, NY 10460",2,6,2208,1901,True,599000,https://www.zillow.com/homedetails/1793-Mansion-St-Bronx-NY-10460/29798854_zpid/,2021-03-22 19:33:20.496844
518,"71 Sullivan St, New York, NY 10012",10,6,950,1900,True,975000,https://www.zillow.com/homedetails/71-Sullivan-St-New-York-NY-10012/31497138_zpid/,2021-03-22 19:33:21.604238
519,"3289 Lafayette Ave, Bronx, NY 10465",48,6,675,1920,True,388000,https://www.zillow.com/homedetails/3289-Lafayette-Ave-Bronx-NY-10465/29846018_zpid/,2021-03-22 19:33:22.737020
520,"216-07 110th Ave, Queens Village, NY 11429",3,6,1840,1930,True,689000,https://www.zillow.com/homedetails/216-07-110th-Ave-Queens-Village-NY-11429/2073144975_zpid/,2021-03-22 19:33:23.830915
521,"67-12 Yellowstone Blvd APT F9, Forest Hills, NY 11375",1,6,600,1951,True,269000,https://www.zillow.com/homedetails/67-12-Yellowstone-Blvd-APT-F9-Forest-Hills-NY-11375/72649735_zpid/,2021-03-22 19:33:25.094459
522,"124 W 132nd St, New York, NY 10027",3,,4250,1894,True,2995000,https://www.zillow.com/homedetails/124-W-132nd-St-New-York-NY-10027/245083803_zpid/,2021-03-22 19:33:26.205732
523,"269 W 87th St #4B, New York, NY 10024",3,6,2193,2018,True,2200000,https://www.zillow.com/homedetails/269-W-87th-St-4B-New-York-NY-10024/2087782983_zpid/,2021-03-22 19:33:27.052628
524,"2777 Miles Ave, Bronx, NY 10465",2777,6,1756,1955,True,499000,https://www.zillow.com/homedetails/2777-Miles-Ave-Bronx-NY-10465/29848798_zpid/,2021-03-22 19:33:28.068268
525,"1200 E 53rd St APT 3M, Brooklyn, NY 11234",0,6,,1966,True,135000,https://www.zillow.com/homedetails/1200-E-53rd-St-APT-3M-Brooklyn-NY-11234/2077487512_zpid/,2021-03-22 19:33:28.872700
526,"16241 97th St, Howard Beach, NY 11414",1,6,1290,1945,True,589000,https://www.zillow.com/homedetails/16241-97th-St-Howard-Beach-NY-11414/300308707_zpid/,2021-03-22 19:33:29.602306
527,"2187 Holland Ave APT 4H, Bronx, NY 10462",1,6,780,1930,True,74900,https://www.zillow.com/homedetails/2187-Holland-Ave-APT-4H-Bronx-NY-10462/244455506_zpid/,2021-03-22 19:33:30.890592
528,"2147 E 65th St, Brooklyn, NY 11234",2147,6,2052,1960,True,1199000,https://www.zillow.com/homedetails/2147-E-65th-St-Brooklyn-NY-11234/143053823_zpid/,2021-03-22 19:33:31.946978
529,"1679 82nd St, Brooklyn, NY 11214",3,6,2800,1925,True,1550000,https://www.zillow.com/homedetails/1679-82nd-St-Brooklyn-NY-11214/30709523_zpid/,2021-03-22 19:33:32.816573
530,"246 Cornelia St APT D5, Brooklyn, NY 11221",1,6,,1928,True,399000,https://www.zillow.com/homedetails/246-Cornelia-St-APT-D5-Brooklyn-NY-11221/216120768_zpid/,2021-03-22 19:33:33.991926
531,"22 Leroy St APT 21, New York, NY 10014",22,6,,1910,True,895000,https://www.zillow.com/homedetails/22-Leroy-St-APT-21-New-York-NY-10014/72513649_zpid/,2021-03-22 19:33:34.924350
532,"309 Caton Ave, Brooklyn, NY 11218",2014,6,2300,1915,True,1800000,https://www.zillow.com/homedetails/309-Caton-Ave-Brooklyn-NY-11218/30672604_zpid/,2021-03-22 19:33:35.721975
533,"82-31 251st St, Bellerose, NY 11426",3,6,,1945,True,579000,https://www.zillow.com/homedetails/82-31-251st-St-Bellerose-NY-11426/2073062287_zpid/,2021-03-22 19:33:36.491915
534,"53 W 53rd St #PH76, New York, NY 10019",4,6,7973,2019,True,63815000,https://www.zillow.com/homedetails/53-W-53rd-St-PH76-New-York-NY-10019/2087724598_zpid/,2021-03-22 19:33:37.304850
535,"109-25 205th Pl, Saint Albans, NY 11412",4,6,1394,1950,True,549000,https://www.zillow.com/homedetails/109-25-205th-Pl-Saint-Albans-NY-11412/2079509256_zpid/,2021-03-22 19:33:38.085312
536,"8860 19th Ave, Brooklyn, NY 11214",8,6,1687,1940,True,788000,https://www.zillow.com/homedetails/8860-19th-Ave-Brooklyn-NY-11214/30715183_zpid/,2021-03-22 19:33:39.224522
537,"14461 25th Dr, Flushing, NY 11354",4,6,2000,1960,True,1450000,https://www.zillow.com/homedetails/14461-25th-Dr-Flushing-NY-11354/32032839_zpid/,2021-03-22 19:33:40.128303
538,"112-24 Northern Blvd APT 3A, Corona, NY 11368",1,6,,1953,True,139000,https://www.zillow.com/homedetails/112-24-Northern-Blvd-APT-3A-Corona-NY-11368/2075322872_zpid/,2021-03-22 19:33:41.127446
539,"15905 134th Ave, Jamaica, NY 11434",159,,1442,1945,True,649999,https://www.zillow.com/homedetails/15905-134th-Ave-Jamaica-NY-11434/32188113_zpid/,2021-03-22 19:33:42.180030
540,"1250 39th St, Brooklyn, NY 11218",7,6,2292,1901,True,795000,https://www.zillow.com/homedetails/1250-39th-St-Brooklyn-NY-11218/30671806_zpid/,2021-03-22 19:33:43.433846
541,"205 E 63rd St APT 7E, New York, NY 10065",1,,900,1963,True,599000,https://www.zillow.com/homedetails/205-E-63rd-St-APT-7E-New-York-NY-10065/124727561_zpid/,2021-03-22 19:33:44.361923
542,"55 E 74th St, New York, NY 10021",55,6,8500,1910,True,16000000,https://www.zillow.com/homedetails/55-E-74th-St-New-York-NY-10021/2085328285_zpid/,2021-03-22 19:33:45.494766
543,"113-42 Springfield Blvd #A, Queens Village, NY 11429",2,6,,1965,True,769000,https://www.zillow.com/homedetails/113-42-Springfield-Blvd-A-Queens-Village-NY-11429/2077131981_zpid/,2021-03-22 19:33:46.372892
544,"13723 249th St, Jamaica, NY 11422",5,6,1568,1925,True,355000,https://www.zillow.com/homedetails/13723-249th-St-Jamaica-NY-11422/32211351_zpid/,2021-03-22 19:33:47.236747
545,"3395 Nostrand Ave APT 3, Brooklyn, NY 11229",2,,1000,1963,True,359000,https://www.zillow.com/homedetails/3395-Nostrand-Ave-APT-3-Brooklyn-NY-11229/2073750611_zpid/,2021-03-22 19:33:48.334285
546,"1620 Radcliff Ave, Bronx, NY 10462",1,6,910,1930,True,550000,https://www.zillow.com/homedetails/1620-Radcliff-Ave-Bronx-NY-10462/29814265_zpid/,2021-03-22 19:33:49.337351
547,"5325 80th St, Flushing, NY 11373",3,6,1452,1940,True,799000,https://www.zillow.com/homedetails/5325-80th-St-Flushing-NY-11373/31992755_zpid/,2021-03-22 19:33:50.403555
548,"14 Pembrook Loop, Staten Island, NY 10309",14,,,1992,True,599900,https://www.zillow.com/homedetails/14-Pembrook-Loop-Staten-Island-NY-10309/32373908_zpid/,2021-03-22 19:33:51.282009
549,"11 Hawthorne Ave, Staten Island, NY 10314",11,6,,1925,True,534900,https://www.zillow.com/homedetails/11-Hawthorne-Ave-Staten-Island-NY-10314/32302879_zpid/,2021-03-22 19:33:52.128304
550,"130th Ave, South Ozone Park, NY 11420",5,6,952,1930,True,465000,https://www.zillow.com/homedetails/145-38-130th-Ave-South-Ozone-Park-NY-11420/2072645612_zpid/,2021-03-22 19:33:53.072646
551,"104-54 164th St, Jamaica, NY 11433",5,6,,104,True,310000,https://www.zillow.com/homedetails/104-54-164th-St-Jamaica-NY-11433/2079660220_zpid/,2021-03-22 19:33:53.821501
552,"170 72nd St #527/8, Brooklyn, NY 11209",3,,,170,True,625000,https://www.zillow.com/homedetails/170-72nd-St-527-8-Brooklyn-NY-11209/216125917_zpid/,2021-03-22 19:33:54.613405
553,"571 Barbey St #A, Brooklyn, NY 11207",3,6,3038,2005,True,825000,https://www.zillow.com/homedetails/571-Barbey-St-A-Brooklyn-NY-11207/2072708679_zpid/,2021-03-22 19:33:55.606853
554,"21-06 35th St #2B, Astoria, NY 11105",2,6,,1923,True,350000,https://www.zillow.com/homedetails/21-06-35th-St-2B-Astoria-NY-11105/2073166094_zpid/,2021-03-22 19:33:56.373215
555,"781 5th Ave FLOOR 18, New York, NY 10022",2000,,,1928,True,55000000,https://www.zillow.com/homedetails/781-5th-Ave-FLOOR-18-New-York-NY-10022/2080654601_zpid/,2021-03-22 19:33:57.053504
556,"4901 Henry Hudson Pkwy W APT 4E, Bronx, NY 10471",24,6,1100,1961,True,419000,https://www.zillow.com/homedetails/4901-Henry-Hudson-Pkwy-W-APT-4E-Bronx-NY-10471/215957298_zpid/,2021-03-22 19:33:58.348023
557,"1793 Mansion St, Bronx, NY 10460",2,6,2208,1901,True,599000,https://www.zillow.com/homedetails/1793-Mansion-St-Bronx-NY-10460/29798854_zpid/,2021-03-22 19:33:59.151939
558,"71 Sullivan St, New York, NY 10012",10,6,950,1900,True,975000,https://www.zillow.com/homedetails/71-Sullivan-St-New-York-NY-10012/31497138_zpid/,2021-03-22 19:34:00.070559
559,"3289 Lafayette Ave, Bronx, NY 10465",48,6,675,1920,True,388000,https://www.zillow.com/homedetails/3289-Lafayette-Ave-Bronx-NY-10465/29846018_zpid/,2021-03-22 19:34:00.935709
560,"216-07 110th Ave, Queens Village, NY 11429",3,6,1840,1930,True,689000,https://www.zillow.com/homedetails/216-07-110th-Ave-Queens-Village-NY-11429/2073144975_zpid/,2021-03-22 19:34:01.867126
561,"67-12 Yellowstone Blvd APT F9, Forest Hills, NY 11375",1,6,600,1951,True,269000,https://www.zillow.com/homedetails/67-12-Yellowstone-Blvd-APT-F9-Forest-Hills-NY-11375/72649735_zpid/,2021-03-22 19:34:02.630115
562,"124 W 132nd St, New York, NY 10027",3,,4250,1894,True,2995000,https://www.zillow.com/homedetails/124-W-132nd-St-New-York-NY-10027/245083803_zpid/,2021-03-22 19:34:03.396314
563,"269 W 87th St #4B, New York, NY 10024",3,6,2193,2018,True,2200000,https://www.zillow.com/homedetails/269-W-87th-St-4B-New-York-NY-10024/2087782983_zpid/,2021-03-22 19:34:04.789708
564,"2777 Miles Ave, Bronx, NY 10465",2777,6,1756,1955,True,499000,https://www.zillow.com/homedetails/2777-Miles-Ave-Bronx-NY-10465/29848798_zpid/,2021-03-22 19:34:05.531309
565,"1200 E 53rd St APT 3M, Brooklyn, NY 11234",0,6,,1966,True,135000,https://www.zillow.com/homedetails/1200-E-53rd-St-APT-3M-Brooklyn-NY-11234/2077487512_zpid/,2021-03-22 19:34:06.720120
566,"16241 97th St, Howard Beach, NY 11414",1,6,1290,1945,True,589000,https://www.zillow.com/homedetails/16241-97th-St-Howard-Beach-NY-11414/300308707_zpid/,2021-03-22 19:34:07.833989
567,"2187 Holland Ave APT 4H, Bronx, NY 10462",1,6,780,1930,True,74900,https://www.zillow.com/homedetails/2187-Holland-Ave-APT-4H-Bronx-NY-10462/244455506_zpid/,2021-03-22 19:34:08.653880
568,"2147 E 65th St, Brooklyn, NY 11234",2147,6,2052,1960,True,1199000,https://www.zillow.com/homedetails/2147-E-65th-St-Brooklyn-NY-11234/143053823_zpid/,2021-03-22 19:34:09.791493
569,"1679 82nd St, Brooklyn, NY 11214",3,6,2800,1925,True,1550000,https://www.zillow.com/homedetails/1679-82nd-St-Brooklyn-NY-11214/30709523_zpid/,2021-03-22 19:34:10.983463
570,"246 Cornelia St APT D5, Brooklyn, NY 11221",1,6,,1928,True,399000,https://www.zillow.com/homedetails/246-Cornelia-St-APT-D5-Brooklyn-NY-11221/216120768_zpid/,2021-03-22 19:34:11.849704
571,"22 Leroy St APT 21, New York, NY 10014",22,6,,1910,True,895000,https://www.zillow.com/homedetails/22-Leroy-St-APT-21-New-York-NY-10014/72513649_zpid/,2021-03-22 19:34:12.732013
572,"309 Caton Ave, Brooklyn, NY 11218",2014,6,2300,1915,True,1800000,https://www.zillow.com/homedetails/309-Caton-Ave-Brooklyn-NY-11218/30672604_zpid/,2021-03-22 19:34:13.587355
573,"82-31 251st St, Bellerose, NY 11426",3,6,,1945,True,579000,https://www.zillow.com/homedetails/82-31-251st-St-Bellerose-NY-11426/2073062287_zpid/,2021-03-22 19:34:14.593827
574,"53 W 53rd St #PH76, New York, NY 10019",,,,,True,,https://www.zillow.com/homedetails/53-W-53rd-St-PH76-New-York-NY-10019/2087724598_zpid/,2021-03-22 19:34:14.984991
575,"109-25 205th Pl, Saint Albans, NY 11412",4,6,1394,1950,True,549000,https://www.zillow.com/homedetails/109-25-205th-Pl-Saint-Albans-NY-11412/2079509256_zpid/,2021-03-22 19:34:15.983319
576,"8860 19th Ave, Brooklyn, NY 11214",8,6,1687,1940,True,788000,https://www.zillow.com/homedetails/8860-19th-Ave-Brooklyn-NY-11214/30715183_zpid/,2021-03-22 19:34:16.842636
577,"14461 25th Dr, Flushing, NY 11354",4,6,2000,1960,True,1450000,https://www.zillow.com/homedetails/14461-25th-Dr-Flushing-NY-11354/32032839_zpid/,2021-03-22 19:34:17.854341
578,"112-24 Northern Blvd APT 3A, Corona, NY 11368",1,6,,1953,True,139000,https://www.zillow.com/homedetails/112-24-Northern-Blvd-APT-3A-Corona-NY-11368/2075322872_zpid/,2021-03-22 19:34:19.110207
579,"15905 134th Ave, Jamaica, NY 11434",159,,1442,1945,True,649999,https://www.zillow.com/homedetails/15905-134th-Ave-Jamaica-NY-11434/32188113_zpid/,2021-03-22 19:34:20.218702
580,"1250 39th St, Brooklyn, NY 11218",7,6,2292,1901,True,795000,https://www.zillow.com/homedetails/1250-39th-St-Brooklyn-NY-11218/30671806_zpid/,2021-03-22 19:34:21.541218
581,"205 E 63rd St APT 7E, New York, NY 10065",1,,900,1963,True,599000,https://www.zillow.com/homedetails/205-E-63rd-St-APT-7E-New-York-NY-10065/124727561_zpid/,2021-03-22 19:34:22.836759
582,"55 E 74th St, New York, NY 10021",55,6,8500,1910,True,16000000,https://www.zillow.com/homedetails/55-E-74th-St-New-York-NY-10021/2085328285_zpid/,2021-03-22 19:34:24.090590
583,"113-42 Springfield Blvd #A, Queens Village, NY 11429",2,6,,1965,True,769000,https://www.zillow.com/homedetails/113-42-Springfield-Blvd-A-Queens-Village-NY-11429/2077131981_zpid/,2021-03-22 19:34:24.843020
